DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
11,LowTemperatureChallenge,61.9151489198208,25.1676506334187,41.182354963672,0.488189594272752,30.2675207108804,0.488854847948059,0.000665253675306676,510.117981754025,105.40880764557,3.48257158729484,7.34994707657359,6.99233314559294,19.8449519478628,34.9844102607664,14.3542680379479,37.3572915992096,15.8384371816342,1.15916351437729,1.08380613910063,0.35836894334992,0.239022340311665,82.3503640977495,12.3830297839642,9.49928015937967,7.59942412750373,7.9119070522351,30.6562991256689,6.68543912859199,0,0.664507947981601,1.22845987769382,5.58116768436604,5,0,0,0,-0.0239112667140584,0.0239112667140584,-2,2,39,1,root_seeded_fmincon,1,0.49267425714347,19.817946125429,23,6,1,6.7426004883982,7.44424825519497,2,36.9460225,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
12,LowTemperatureChallenge,58.1667084899068,26.5176601274387,38.7580070487355,0.443806764242534,26.6724441355873,0.45855171846651,0.0147449542239768,500.563944557582,91.5335925583052,3.43176621133786,5.91675549853558,6.72195959113013,17.4878338156224,25.5564430073351,20.0853634355244,27.3280141175194,21.9636346369312,1.11519914035798,1.1054848976642,0.350001876512507,0.246500145786296,73.0533112313282,11.6333416979814,10.1300294142419,8.1040235313935,7.87356608857986,27.0485051404188,6.41602911331495,0.499273614779368,0,1.19406187933357,5.59270996082728,5,0,0,0,-0.00112788911516404,0.00112788911516404,-2,2,34,1,root_seeded_fmincon,1,0.524423691694591,16.9255039873749,47,9,1,5.87572638780174,6.46325569877521,3,47.4718522,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
13,LowTemperatureChallenge,54.5510215913031,20.2602613648844,38.8558710115465,0.555742967862446,30.3163428578597,0.555742898547163,-6.93152831798827e-08,514.559589942184,114.030944967528,3.761368760809,7.12365589992024,8.3,19.8769622723968,29.1771514246362,22.0818759788528,30.9605643875839,24.2233067111632,1.17267200286959,1.17136738143545,0.301878038637957,0.179037873010721,89.5821644314461,10.9102043182606,8.50250002782843,6.80200002226275,6.05866968336086,30.6550891655044,8.0142798571228,0.89062395720256,0,1.39777511132127,5.52464355008012,5,0,1,0,-0.029119179884368,0.029119179884368,-2,3,12,1,root_seeded_fmincon,1,0.559182928388332,19.8769647515599,12,3,1,7.49267096642765,7.93922928653451,1,16.0430224,Product_salinity_max,
14,LowTemperatureChallenge,57.1653499123522,25.946507434886,40.5600058290734,0.52089063101568,29.7768951880749,0.520890631015638,-4.20774526332934e-14,500.000000000078,116.183733112841,3.90180817640686,6.27660353748875,7.97546151770674,19.5232724810352,26.7366226629513,26.4058951824028,28.6346315078804,29.1012987427436,1.12557282241159,1.15145688517378,0.335280727821425,0.21377640480859,86.6310309048302,11.4330699824704,9.71924317428548,7.77539453942838,6.84711368106931,30.1475422193008,7.6647564838768,1.38815294638805,0,1.35329661697679,5.53944559257953,5,1,1,1,-1.56763491077072e-13,1.56763491077072e-13,1,3,12,1,root_seeded_fmincon,1,0.533609958598517,19.5232724810368,23,3,1,5.94139613399431,8.19816544690441,2,19.5183474,,
15,LowTemperatureChallenge,53.8928959673613,22.1882591582177,39.1088540938332,0.496162318655842,26.739624222244,0.49616231865584,-1.77635683940025e-15,500.000000000002,124.520554692663,4.6567802770047,5.31370476100886,8.2993211739506,17.5318805548413,17.3788654908919,31.6374547108369,18.5199772777929,34.2059528619577,1.09446701261539,1.19063015144805,0.343150798050591,0.23077470697997,79.3210775379583,10.7785791934723,10.3959715516607,8.31677724132857,6.78831793627932,27.1174039048614,7.96326753060758,2.64956276959871,0,1.39128605261096,5.52680097966935,5,1,1,1,-4.44089209850063e-15,4.44089209850063e-15,1,4,15,1,root_seeded_fmincon,1,0.56601152067378,17.5318805548414,23,6,1,5.88765205361261,7.73300783976053,2,23.1185909,,
16,LowTemperatureChallenge,55.6718392216636,26.8528797322432,39.3757535706085,0.542400716908118,30.1964455054238,0.542400716908118,-3.33066907387547e-16,500.000000000001,110.496170607539,3.65924428382447,6.42501575710627,7.81845301724884,19.7983513673117,29.4468920355224,24.2961495174403,31.5823430222486,27.011908899908,1.13856266023099,1.1467569349303,0.304635024931823,0.186059718623365,88.1226510025121,11.1343678443327,8.95216452494934,7.16173161995947,6.36884842905994,30.5371254720246,7.53905178971228,1.114036032606,0,1.33729029036983,5.5447804863514,5,1,1,1,-1.33226762955019e-15,1.33226762955019e-15,1,4,15,1,root_seeded_fmincon,1,0.547925134618688,19.7983513673117,23,3,1,5.89837345240489,8.17304944784291,2,21.8447502,,
17,LowTemperatureChallenge,54.1249571039337,26.6310596207304,38.6168807108468,0.552713619404931,29.9156009410518,0.55271361940493,-5.55111512312578e-16,500.000000000001,109.940735243688,3.67503014431582,6.2910519108399,7.87723705262864,19.6142151462443,28.5557304241181,25.1712342098441,30.6219746449628,28.0163085739153,1.13853803344362,1.15753486678314,0.290733902471609,0.17420237697838,88.4421486585601,10.8249914207867,8.7126267302542,6.97010138420336,6.05233904072048,30.2414675160123,7.60772821118862,1.31667630034872,0,1.3460356928455,5.54186511844216,5,1,1,1,-1.55431223447522e-15,1.55431223447522e-15,1,4,15,1,root_seeded_fmincon,1,0.563584742273782,19.6142151462443,28,3,1,5.87058861905782,8.14162852729418,2,20.4556312,,
18,LowTemperatureChallenge,52.5869090224949,26.4866901886179,38.6029671667701,0.502604734336864,26.4304294388479,0.502604734336864,-1.11022302462516e-16,500,113.172845118707,4.28191472940517,5.10943726606621,7.7750438575584,17.3291564639706,18.3263545360187,31.4819227687566,19.6748170927274,34.4280335858068,1.08940702162866,1.17204574372608,0.315718130196667,0.209352905037149,79.3345748695565,10.517381804499,10.0037754882917,8.00302039063336,6.53911989591176,26.7780575638126,7.4742160058917,2.36477873982549,0,1.32903253992213,5.54753446997596,5,1,1,1,-8.88178419700125e-16,8.88178419700125e-16,1,3,12,1,root_seeded_fmincon,1,0.574268523276312,17.3291564639706,36,3,1,5.06006677594254,7.76793480883968,3,22.7703655,,
19,LowTemperatureChallenge,57.7488321586205,21.6272814910251,39.0361768356462,0.491891089284061,28.4061359553862,0.49189108928406,-1.11022302462516e-15,500.000000000002,102.819811549505,3.61963386047969,6.56775414029634,7.45641642836574,18.6245318354224,26.604440510677,20.7657605179305,28.2323981160767,22.5576108667041,1.14136105585305,1.1330706679983,0.348779933241224,0.232338667463061,78.5094766486972,11.5497664317241,9.71010696295455,7.76808557036364,7.33567405080856,28.783700407117,7.14233237190162,0.574578231605281,0,1.28674082679975,5.56165683616694,5,1,1,1,-3.33066907387547e-15,3.33066907387547e-15,1,3,12,1,root_seeded_fmincon,1,0.528218474032752,18.6245318354224,30,6,1,6.68992086232193,7.29926240397852,2,14.4922945,,
20,LowTemperatureChallenge,55.159671428232,20.1417372103834,38.550782120388,0.508059730203174,28.0244077839233,0.508059730203174,-7.7715611723761e-16,500.000000000001,113.344764256051,4.04450167618077,6.20019689628124,8.0517411449731,18.3742511040672,22.8903270298364,25.2228768555101,24.2543817180142,27.2971354660708,1.13183787861967,1.17201461730646,0.336299572614303,0.219395515366855,80.1184387049568,11.0319342856464,9.67719000092444,7.74175200073955,6.78381591107718,28.3940021198161,7.73347380988502,1.53327691360379,0,1.36204438894525,5.53653178728103,5,1,1,1,-1.55431223447522e-15,1.55431223447522e-15,1,4,15,1,root_seeded_fmincon,1,0.553012721253944,18.3742511040672,17,3,1,6.67789444563808,7.56932928239045,1,18.3233467,,
21,LowTemperatureChallenge,54.4217570804574,22.5337360552539,39.7258322200937,0.509018453800696,27.7016783073226,0.509018447647111,-6.15358497491059e-09,506.319986480651,121.313032102201,4.37926651072739,5.73078148877804,8.3,18.1626529683469,20.3530819235194,29.6815296490702,21.6913890047154,32.2644671906691,1.10944833238972,1.18365248776173,0.335675124539321,0.220043192380826,82.7295586948911,10.8843514160915,10.0190197152368,8.01521577218946,6.68001969328371,28.0738084844187,7.97437180854344,2.2435903197654,0,1.39269865278325,5.52633126958914,5,0,1,0,-0.012639972961302,0.012639972961302,-2,3,10,1,root_seeded_fmincon,1,0.560511119751292,18.1626531879173,28,6,1,5.91024653705122,8.08944748553629,2,19.3057265,Product_salinity_max,
22,LowTemperatureChallenge,58.9404405274591,22.6915451601448,40.0853010910094,0.50732678672274,29.9020643008185,0.507326786722739,-3.33066907387547e-16,500.388187169957,108.132119636262,3.61620918704606,6.89169459538846,7.65942997104295,19.605339824822,29.3619613766796,20.7325346648543,31.228790878722,22.6630136428746,1.14922906594197,1.13102000066322,0.349999999999996,0.226954921650981,83.2109381303936,11.7880881054918,9.58900045225748,7.67120036180598,7.25959405666013,30.2832047235248,7.34476041873673,0.453065823348274,0,1.31254041111473,5.55303807126307,5,0,1,0,-0.000776374339914288,0.000776374339914288,-2,3,12,1,root_seeded_fmincon,1,0.517539396160245,19.605339824822,17,3,1,6.71559452918178,7.76219165480077,1,16.2604571,Product_salinity_max,
23,LowTemperatureChallenge,58.7734743891956,25.4668190555608,39.4577190518141,0.51537930961691,30.2906325354231,0.515379307591035,-2.02587469022575e-09,498.341589600849,100.749165035155,3.32608323439053,6.95415355613374,7.23925275163618,19.8601052553259,32.9664542817706,17.8163381884503,35.2203969062987,19.6915087506942,1.15504994419598,1.10858610332732,0.32782113526041,0.20900508675813,83.3009193295748,11.7546948778391,9.06991806178422,7.25593444942737,7.12071046344315,30.6502981002075,6.95414921469887,0,4.34143486938154e-06,1.2627446609119,5.56968317744221,5,1,1,1,0.00331682079830109,0,0,10,90,1,root_seeded_fmincon,1,0.519009643670267,19.8601053333929,28,3,1,6.7007178278349,7.39609386577959,2,60.1096008,,
