State_ID,State_Type,Probe_Index,Probe_Phase,R_target,DatasetValid,PhysicalFeasible,RecoveryTargetMet,Recovery_actual,Recovery_error,P1_MPa,P2_MPa,W_kW,Cp_mg_L,dP1_MPa,Jfirst1_LMH,ExitFlag,Runtime_s,FailureReason
41,HighTemperatureEdge,3,Coarse,0.397909776608327,0,0,0,0.446084219020003,0.0481744424116761,3.46194548395187,6.75654552856454,109.674019453843,508.48217986877,0.304016039119113,6.15574051444628,-2,42.793002,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,4,Coarse,0.426864664912491,0,0,0,0.454123138854842,0.0272584739423512,3.46194548395187,6.8512384164647,112.055645281094,502.397802841086,0.304076585074379,6.1417078799782,-2,40.3603572,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,5,Coarse,0.455819553216654,0,1,0,0.457401869104139,0.00158231588748492,3.46194548395187,6.89026449458402,113.035220549859,500.000000273052,0.30410121535605,6.13599903039246,-2,23.6110841,Recovery_target_mismatch
41,HighTemperatureEdge,6,Coarse,0.484774441520818,1,1,1,0.484774441520817,-7.7715611723761e-16,3.82399544816886,7.01286033304276,109.001663497149,500.000000000001,0.287976684333465,10.310860886192,1,28.1017774,
41,HighTemperatureEdge,7,Coarse,0.513729329824981,1,1,1,0.513729329824981,-4.44089209850063e-16,4.18162140819671,7.17986805640672,106.702404556296,500,0.271781753401389,14.6151333199314,1,25.1382502,
41,HighTemperatureEdge,8,Coarse,0.542684218129144,1,1,1,0.542684218129164,1.94289029309402e-14,4.49611875123149,7.41475475775111,107.204560853653,499.999999999979,0.258045849728125,18.4305210407026,1,21.0611678,
41,HighTemperatureEdge,9,Coarse,0.571639106433308,0,0,0,0.557434288214779,-0.0142048182185286,4.65344802461378,7.55519944807695,108.091996646067,500.719934611252,0.251411735561351,20.3403250069305,-2,39.1332361,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,10,LowerBisect,0.470296997368736,1,1,1,0.470296997368736,6.10622663543836e-16,3.63349153973621,6.94706992158911,111.04049001554,500,0.296608595853045,8.07229459305131,1,22.6390274,
41,HighTemperatureEdge,11,LowerBisect,0.463058275292695,1,1,1,0.463058275292692,-2.60902410786912e-15,3.53709414072397,6.9155194735254,112.164320656591,500.000000000005,0.300873198003167,6.97110291777387,1,20.7991118,
41,HighTemperatureEdge,12,LowerBisect,0.459438914254674,1,1,1,0.459438914254674,-3.33066907387547e-16,3.48895845454394,6.89947626159378,112.725010363621,500.000000000001,0.302953120157773,6.43335049674195,1,20.95839,
