DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
160,ExternalVerification,57.3915466651338,28.3981520049768,39.2769757446641,0.503432403496542,28.8927642780123,0.503432403496542,1.11022302462516e-16,500,97.5368240846817,3.3758218198218,6.3176939499569,7.07079035825925,18.943590531086,30.0301757074566,20.1923074035463,32.2445210623452,22.3957811199186,1.13090640362363,1.11014954829949,0.319355093136967,0.208803913220253,80.881343940704,11.4783093330268,9.30337061430138,7.4426964914411,7.12469559678039,29.2466946240487,6.7908641739285,0.473170223971606,0,1.24191392189583,5.57665857678822,5,1,1,1,2.22044604925031e-16,0,1,4,15,1,root_seeded_fmincon,1,0.531506846783267,18.9435905310859,38,3,1,5.89508757025113,7.35568126244489,3,21.8881131,,
161,ExternalVerification,60.8151616165647,40.9794772765636,38.9872776889459,0.46585770900462,28.3312118634323,0.465857709004517,-1.02362562870439e-13,484.482241842613,84.200965446918,2.97202131178857,5.73832651543264,6.05400001917936,18.5754077258276,34.9999999999992,16.9144523360873,38.3440972856755,19.3310677603338,1.10071464040393,1.06105998273601,0.319783861847644,0.224383002502306,74.5437644843095,12.1630323233129,9.81909537704691,7.85527630163753,8.12098743828311,28.6931176872407,5.7905320624391,0.0522055470064586,0,1.11410658666462,5.61961582709223,5,1,1,1,2.2534355334106e-14,0,1,3,12,1,root_seeded_fmincon,1,0.501585446608291,18.5754077258317,48,12,1,5.08281643568898,6.45571073699684,4,30.6542092,,
162,ExternalVerification,56.8461194364051,26.4553426399525,39.8053252569609,0.412747127936416,26.466932469473,0.465589080343155,0.0528419524067389,508.340158600264,103.303531307608,3.9031168960271,5.61776416441452,7.24563677646865,17.3530897387051,22.0752989052584,25.1438547691852,23.6570403762651,27.4504089907825,1.10130357408531,1.13043050113521,0.350472429686876,0.24530704768372,76.0345034987414,11.369223887281,10.4132435488653,8.33059483909227,7.59479674173301,26.8494188342995,6.92511103963555,1.30734687522103,0,1.25904082042357,5.57092291582619,5,0,0,0,-0.0166803172005279,0.0166803172005279,-2,2,42,1,root_seeded_fmincon,1,0.536606549443106,15.3836038104555,47,12,1,5.11863461717934,6.76171594874778,4,55.61301,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
163,ExternalVerification,61.3368492876384,23.4849830392815,38.9315591698184,0.410752888445412,26.179316384318,0.426812213023047,0.0160593245776348,503.52874734936,87.3069716508195,3.33495994964629,6.27344407942966,6.42175507644449,17.1645137584042,26.2805632319179,16.2784450434209,27.9264349450206,17.653312115064,1.12406400352296,1.08821016009565,0.391601510142775,0.288454267680415,69.225168229158,12.2673698575277,10.6722474934972,8.53779799479772,8.78938322583008,26.5842266189684,6.08452314703303,0,0.188920932396632,1.15170264012499,5.60695094973819,5,0,0,0,-0.118861457550785,0.118861457550785,-2,2,46,1,root_seeded_fmincon,1,0.497319317087056,16.5186782146855,39,9,1,5.88144407942966,6.46865593331908,3,41.4944894,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
164,ExternalVerification,58.6299590860821,27.1662402880294,39.9625436696633,0.489149831190005,28.6788345896339,0.489149831190005,5.55111512312578e-17,500,100.701973548652,3.511369098138,6.29224119680759,7.17655665054537,18.8033271634107,28.3954819280293,21.2302224590639,30.4240206983554,23.3858643847609,1.12563966222879,1.11405927658066,0.343012752637454,0.230022969856766,79.9493809463459,11.7259918172164,9.8204527335794,7.85636218686352,7.48778112411204,29.0539367430783,6.87290238769635,0.580661190888767,0,1.25238086966925,5.57315269436351,5,1,1,1,-8.88178419700125e-16,8.88178419700125e-16,1,4,15,1,root_seeded_fmincon,1,0.520280083348058,18.8033271634107,39,9,1,5.9198649539703,7.43733070493807,3,26.0940009,,
165,ExternalVerification,59.130939768325,40.5474028578271,39.9417043643314,0.471720371823026,27.8932688937592,0.471720371823026,-1.11022302462516e-16,500,88.0879175039679,3.15803493091756,5.6606336316852,6.33592256723144,18.2882696654598,32.4610031547441,19.9418012761274,35.6319341215647,22.7719532718305,1.0969947525706,1.07342102287467,0.312340144616355,0.217043481925211,77.2274312772115,11.826187953665,9.80416405969318,7.84333124775455,7.80941771864146,28.2524762536342,6.07055666540103,0.40992303371583,0,1.14991723076091,5.60755185852804,5,1,1,1,-2.22044604925031e-16,2.22044604925031e-16,1,4,15,1,root_seeded_fmincon,1,0.515872064937825,18.2882696654598,47,3,1,5.12926786989938,6.64178177060966,4,24.3995739,,
166,ExternalVerification,55.9897658181768,20.0055425771266,41.1163132866972,0.497909730092973,27.877847561816,0.497909701075506,-2.90174667627596e-08,528.812302495378,117.002194588944,4.19695940762659,6.43828842663678,8.3,18.2781586426803,22.9601357830319,25.0471115053616,24.3680154106323,27.1367600670173,1.13158929083178,1.16868217056095,0.348083062741487,0.231280640893393,83.6858646805573,11.1979531636354,9.89660843299873,7.91728674639899,7.02797956409018,28.2689707767263,7.96343578283635,1.52514735619958,0,1.3913074566574,5.52679386226281,5,0,1,0,-0.0576246049907552,0.0576246049907552,-2,3,10,1,root_seeded_fmincon,1,0.544813852214703,18.2781597079053,18,6,1,6.7402464431752,7.97653129148873,2,12.6118003,Product_salinity_max,
167,ExternalVerification,62.5826096151175,39.2881641390852,39.5096685079788,0.426037210320007,26.6625204149706,0.426037210320006,-7.7715611723761e-16,499.750792063621,80.9907693960926,3.03762615595101,5.7180225907681,5.74832617902808,17.4813273111531,32.9851182256653,14.3048100558525,35.9917053533047,16.1987915484016,1.09660071355959,1.05044157781123,0.350000000000004,0.260866889941691,70.1748179194873,12.5165219230235,10.4544584487764,8.36356675902112,8.98002230003671,27.047493058599,5.45956272933625,0,0.258459861431856,1.07174745998889,5.63391367698109,5,1,1,1,-1.17366434031802e-14,1.17366434031802e-14,1,4,15,1,root_seeded_fmincon,1,0.487419751071413,17.4813273111531,53,12,1,5.90588140209795,5.56915261658645,4,31.0067007,,
168,ExternalVerification,57.6953115538506,20.6758395226316,39.1995354563979,0.51155360000401,29.5142443287251,0.511553600004007,-2.33146835171283e-15,500.000000000003,107.786170052239,3.65200507428661,6.91503792064109,7.75133589083728,19.3510649939189,28.1578650538405,20.7781860891073,29.8435252696443,22.5999403419534,1.15518864583827,1.1421058481126,0.342877759618752,0.220550095668544,82.0776271879406,11.5390623107701,9.41143823812325,7.5291505904986,7.04526680628139,29.8875621054871,7.44029194068604,0.525254020044952,0,1.32471128144189,5.54897607875994,5,1,1,1,-5.10702591327572e-15,5.10702591327572e-15,1,3,12,1,root_seeded_fmincon,1,0.528708471771206,19.351064993919,18,6,1,6.69376594542104,7.89943266120518,2,10.8866676,,
169,ExternalVerification,60.4210915313432,35.7425266619293,40.0404995498275,0.458684768574684,27.714234386084,0.458684768574684,5.55111512312578e-17,500,87.8656980099955,3.17041765563313,5.87354426236987,6.35528360050955,18.1708853829557,31.1631061954097,18.4238255443549,33.8538623212318,20.6933661017805,1.1042609284283,1.07464065802039,0.338676722969273,0.23943724532983,75.5114696894383,12.0842183062686,10.1050800392961,8.08406403143685,8.17671428631483,28.0902133734917,6.06761973183548,0.194075469465616,0,1.14954177877125,5.6076782298649,5,1,1,1,-2.22044604925031e-16,2.22044604925031e-16,1,3,12,1,root_seeded_fmincon,1,0.504856817824553,18.1708853829557,52,12,1,5.92453742209885,6.28288065668028,4,27.5517913,,
170,ExternalVerification,56.6460857135905,43.7855678497836,39.1441032169665,0.454023754456756,25.7186685109636,0.454023754456756,-6.66133814775094e-16,500,87.2886316845571,3.39397942188753,4.88567035399525,6.17317393012861,16.8624891889349,25.3269833358972,26.3373543436407,28.0362629959213,30.0071077564991,1.07129499740156,1.08421331484042,0.306771970703019,0.218683632729609,73.1685158465306,11.3292171427181,10.3475331115648,8.27802648925181,7.73185430065674,26.0680140690696,5.91139268321613,1.02572232922088,0,1.129565898818,5.61440521721676,5,1,1,1,-8.88178419700125e-16,8.88178419700125e-16,1,4,15,1,root_seeded_fmincon,1,0.538501462470539,16.862489188935,48,3,1,4.28907060496929,6.51423991307249,3,25.3994526,,
171,ExternalVerification,61.983544874517,24.8749104627436,39.1765334345015,0.419242029932257,27.3499922337126,0.441246016004432,0.0220039860721747,501.864174560205,91.4411780719774,3.34337126279926,6.64266930965539,6.26557746833271,17.9320693900554,30.3856335694976,13.5026813658155,32.353388943212,14.7663196767017,1.13729172168625,1.07318934216037,0.378237491974001,0.272129144794439,71.5121180115774,12.3967089749034,10.1882183169995,8.15057465359962,8.65838816020112,27.7428714113954,5.94910657320834,0,0.693562736447054,1.13438890245404,5.6127804303455,5,0,0,0,-0.0806785484971471,0.0806785484971471,-2,2,38,1,root_seeded_fmincon,1,0.492130614048519,17.0378358088052,39,9,1,5.8906828178656,6.52735723324884,3,41.5584472,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
172,ExternalVerification,58.9807537451992,25.1668100659331,40.4610548130422,0.508498009273195,29.9915958648662,0.508498009273193,-1.11022302462516e-15,500.000000000002,108.350887645532,3.61270831114593,6.68425754201235,7.59296444811956,19.6640413485879,29.7462746175157,21.6600302279521,31.7833132619997,23.8343902368251,1.13990740085833,1.12681917067844,0.345095723821816,0.223736759943648,84.2023622563101,11.7961507490398,9.63287709085064,7.70630167268051,7.24728947008323,30.3698204190656,7.28331350186489,0.599055959852544,0,1.30471038779618,5.55565263422994,5,1,1,1,-3.5527136788005e-15,3.5527136788005e-15,1,3,12,1,root_seeded_fmincon,1,0.517185659101261,19.6640413485879,23,6,1,6.72508077715216,7.51341028247423,2,16.1169113,,
173,ExternalVerification,59.7507807335266,37.1807964978601,40.3821710287148,0.488797036493404,29.206004550715,0.488797036493403,-2.77555756156289e-16,500,92.5628677378261,3.16930950199281,6.1164862806921,6.60971033741732,19.14896705397,34.6711185594238,18.4582451896523,37.8132682536638,20.9861212024406,1.11331926780913,1.07690934184693,0.315900021834847,0.213060336498336,80.7484541619431,11.9501561467053,9.50953022976868,7.60762418381495,7.63619404570291,29.5677479447925,6.33964810750366,0.223161826811556,0,1.18430527011377,5.59598741773819,5,1,1,1,-4.44089209850063e-16,4.44089209850063e-16,1,3,12,1,root_seeded_fmincon,1,0.51052052584953,19.14896705397,47,3,1,5.93732667853532,6.69060740506074,3,18.2007815,,
174,ExternalVerification,55.4781651779611,28.7355259289405,41.0285379531858,0.525792055240574,29.1699784898936,0.525792055240527,-4.74065231514942e-14,500.000000000063,123.690227538553,4.2403263197951,5.65500877852047,8.21666271572508,19.1253465053066,22.7226300741443,32.758411473529,24.4947812111489,36.2538765860928,1.09997635424832,1.1690191380664,0.328407618469161,0.208876773128683,88.557399784312,11.0956330355922,10.0586190326038,8.04689522608307,6.57704667201689,29.534021679947,7.90414215984555,2.24913338132507,0,1.38376389969343,5.5293027693519,5,1,1,1,-1.26787469412193e-13,1.26787469412193e-13,1,3,12,1,root_seeded_fmincon,1,0.547167173707422,19.1253465053083,28,6,1,5.95907704898964,7.93572622613947,2,16.84523,,
175,ExternalVerification,62.2770555968364,38.990228921268,40.9382100779331,0.487705922981805,30.3728888804443,0.487705922981804,-1.11022302462516e-15,481.37724054392,99.8744310347901,3.28827565359102,6.0389758595801,6.7420609548522,19.9140367692396,35,21.3211599002582,38.2575377671,24.2690356374416,1.10456117894151,1.08006426600545,0.340513276820654,0.230230988814655,81.7053199502644,12.4554111193673,10.1231681054278,8.0985344843422,7.97604167909805,30.7552809126146,6.4512839980989,0.412308138518803,0,1.19856454979545,5.59119795536002,5,1,1,1,4.06024420434343e-16,0,1,3,12,1,root_seeded_fmincon,1,0.489811210688476,19.9140367692397,51,3,1,5.95802022298159,6.75699082141538,3,23.1505303,,
176,ExternalVerification,57.5903048526172,39.4788163785342,39.424476490738,0.41900956708826,24.3861609279855,0.423442122600211,0.00443255551195032,500.168829823379,95.4471508969982,3.91398839607687,4.57265810520298,6.32142306767615,15.9888283031638,18.79296703237,29.9228909314356,20.6657629585668,33.282559213901,1.05807710192036,1.09677386118467,0.350186814866792,0.261184772083641,69.6902095164637,11.5180609705234,11.4618796734075,9.16950373872599,8.30103598115794,24.7655705691812,6.01377215012714,1.44111404492415,0,1.14265750099435,5.60999579117857,5,0,0,0,-0.000533756762262083,0.000533756762262083,-2,2,32,1,root_seeded_fmincon,1,0.529672487028235,15.8214586315081,47,9,1,4.30467394738695,6.42791495358633,3,44.7186751,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
177,ExternalVerification,60.9929017788011,37.5235558398318,40.3528522880421,0.472114805491099,28.7956519596364,0.472114805491099,4.9960036108132e-16,498.897764879222,88.6301424377662,3.07790018305546,6.10011625555942,6.37682311536468,18.8799186727225,34.9590365419775,16.7352020471901,38.1100825514384,18.9956503788795,1.11093521648161,1.06698073711754,0.327946285455691,0.227423739479238,78.0873851741359,12.1985803557602,9.76015290612544,7.80812232490035,8.04931245479116,29.1671102278805,6.10011413636303,0,2.1191963845979e-06,1.15369564273462,5.60628023529369,5,1,1,1,0.00117038451492968,0,2,10,89,1,root_seeded_fmincon,1,0.50012377031391,18.8799186727225,56,3,1,5.93632957496732,6.45345508205462,4,81.7605799,,
178,ExternalVerification,56.9905790011338,42.0537512457244,39.0111479729847,0.440930517177745,25.1288854732291,0.440930517177746,7.7715611723761e-16,499.999999999999,87.6617689096833,3.48848614886137,4.79720188122955,6.1398587386007,16.4757969271106,23.3281037102447,26.5565671503051,25.726394008633,29.9720160056828,1.06819366887661,1.08593691871459,0.320535488727572,0.23297049598775,71.1702535238154,11.3981158002268,10.6699451572415,8.53595612579318,7.96542338197616,25.4869066456901,5.86531580851833,1.06811392728878,0,1.12367276443548,5.6163910431823,5,1,1,1,1.99840144432528e-15,0,1,4,15,1,root_seeded_fmincon,1,0.53524636062029,16.4757969271106,47,3,1,4.2803506641525,6.45365309367828,3,27.5803744,,
179,ExternalVerification,61.1657311986385,26.8402038481844,40.2268273652982,0.400465070261055,28.1085831755184,0.459547897567586,0.0590828273065314,511.367791775163,93.4742746625865,3.3254708741065,6.72943838262348,6.503769193589,18.4294408441637,31.9796713252242,14.1501088196229,34.2063041341444,15.5970457200206,1.13839013176752,1.07536625186367,0.358587356716466,0.251337857333183,75.9763130394303,12.2331462397277,9.83259325838231,7.86607460670585,8.26428700578001,28.4941786090167,6.19991245331955,0,0.52952592930393,1.16645099942847,5.60198919594958,5,0,0,0,-0.024535304904189,0.024535304904189,-2,2,43,1,root_seeded_fmincon,1,0.498710624433425,16.0600175990241,42,9,1,5.92943838262348,6.12671380105312,3,48.0372273,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
180,ExternalVerification,58.2045781814862,33.0257620941783,41.4854432583905,0.470937415357823,27.9465795150862,0.48014400908373,0.00920659372590737,500.342885928164,111.248093489693,3.98074095005575,5.47692394063905,7.37726614905005,18.3232228659102,23.5002048463934,29.627648454705,25.5045554230265,32.8857858953626,1.0872401538081,1.12491791705047,0.350198651304511,0.239942916173793,81.5403905321677,11.6409156362972,10.7126543683782,8.5701234947026,7.56449966660001,28.3326717645284,7.05809399290518,1.58117005226613,0,1.27600061623008,5.56524807229372,5,0,0,0,-0.000685771856327566,0.000685771856327566,-2,2,33,1,root_seeded_fmincon,1,0.524082485485699,17.9718814652383,39,9,1,5.20222222422391,7.39480195248424,3,40.3203435,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
181,ExternalVerification,59.480887528861,26.3407967774605,39.902254425447,0.449316533451187,28.4482101780708,0.478274809942392,0.0289582764912052,502.456662340799,95.9108559578983,3.37141969064299,6.45686127108511,6.96629788614134,18.652117871801,29.2891195890158,18.8257956543415,31.3223789793395,20.6913044291244,1.13137666309734,1.10271343730323,0.35061414706759,0.238916450719213,78.1284898285776,11.8961775057722,9.84734477362469,7.87787581889975,7.75816933769755,28.8284380019817,6.66028957513417,0.203428304049062,0,1.22524982170526,5.58224398031004,5,0,0,0,-0.004913324681598,0.004913324681598,-2,2,39,1,root_seeded_fmincon,1,0.512837001384672,17.5227813998609,31,6,1,5.91748946537091,6.86160607878568,2,40.8394611,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
182,ExternalVerification,55.8437498678746,34.3094234359436,40.9834609796071,0.437159179772679,25.8795192782319,0.463427318893564,0.0262681391208858,501.7730726921,116.226254674836,4.49105153095318,4.70371803508698,7.35977894919599,16.9679512708051,16.4329866888153,35.763088360399,17.9525087751958,39.4616378799245,1.06034505622229,1.13765059811024,0.350156191422456,0.247046152742206,77.9798029745668,11.1687499735749,11.3186971055831,9.05495768446651,7.49105764741068,26.2609508453223,7.0342200888202,2.33050205373321,0,1.27295632020098,5.56626635510284,5,0,0,0,-0.00354614538420073,0.00354614538420073,-2,2,37,1,root_seeded_fmincon,1,0.546238389652772,16.0061682977122,46,12,1,4.39774950437513,7.17565203953979,4,49.5990778,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
183,ExternalVerification,62.8802158186932,20.9282549031406,40.986173558614,0.432199053742314,29.9021670265481,0.475541736573663,0.0433426828313488,505.383740042299,108.175764283864,3.61765634536863,7.53722274171655,7.16899827302947,19.605407177123,32.1434202731726,15.2664553121212,34.0525999069712,16.5979637116153,1.16388601353642,1.09632671105188,0.390151222286566,0.265366980986184,79.8297966088918,12.5760431637386,10.0006501305409,8.00052010443269,8.24451219803627,30.3134262325234,6.83127099602824,0,0.705951745688319,1.24706955395496,5.5749314785156,5,0,0,0,-0.114717777961616,0.114717777961616,-2,2,41,1,root_seeded_fmincon,1,0.485112838797409,17.8184957880617,23,6,1,6.73722274171655,6.95777715823129,2,39.973265,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
184,ExternalVerification,57.9826824011119,22.7721577255612,38.7133948553631,0.447096428640843,27.4359336399546,0.473174618762179,0.0260781901213358,501.957120158441,94.7515944859611,3.45355823240422,6.37595790854695,7.02792512466139,17.9884170206888,26.3806208116562,19.1996444893498,28.0351761706267,20.8704041470596,1.13441970416404,1.11636452726892,0.35044976244162,0.240560290479396,75.0351442596577,11.5965364802224,9.83294022693913,7.8663521815513,7.63668719028931,27.8124760093784,6.71847147830701,0.342513569760058,0,1.23267576647173,5.57975440689278,5,0,0,0,-0.0039142403168817,0.0039142403168817,-2,2,38,1,root_seeded_fmincon,1,0.526088113498783,16.9970169319128,33,6,1,5.87332437048405,6.95370649084919,2,41.3034142,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
185,ExternalVerification,60.3343418596415,32.2890175612331,39.5490742894253,0.441220549183998,26.7665252539801,0.44363664919472,0.00241610001072268,505.322614674483,83.414499490299,3.11637385498499,5.92756037854292,6.22373614332218,17.5495182625099,29.4785485897025,16.7965590089904,31.8072499502462,18.6589801829684,1.10879026770598,1.07370854731304,0.349669998370195,0.252381865596403,72.5115090205713,12.0668683719283,10.2065197187657,8.16521577501254,8.39195415141534,27.14639667904,5.92771765566635,0.000157277123429722,0,1.13165365958245,5.61370183859867,5,0,0,0,-0.0106452293489665,0.0106452293489665,-2,3,53,1,root_seeded_fmincon,1,0.505582708948129,17.4539414174968,50,12,1,5.90584778275651,6.16737761015644,4,61.0105563,Product_salinity_max;Recovery_target_mismatch,
186,ExternalVerification,56.3587361181055,42.7633831466217,38.8685278434592,0.520207453397142,29.3182345926514,0.520207453396614,-5.27244914394487e-13,491.155493325759,92.9336177976205,3.16982311823489,5.65306990461208,6.6413540879655,19.2225508737552,34.9999999999963,22.5908418439496,38.6575019821186,26.2974123237403,1.10329471912539,1.0873872839644,0.271231184530535,0.173674579951967,82.9125932052828,11.2717472236211,8.90292954802439,7.12234363841951,6.76012538136351,29.6408544710693,6.40848823635645,0.755418331744371,0,1.19309872309208,5.5930334347811,5,1,1,1,1.06784422574232e-13,0,1,3,12,1,root_seeded_fmincon,1,0.541247055932478,19.2225508737747,51,3,1,5.0775101850532,6.91730703162214,4,26.7092951,,
187,ExternalVerification,61.7274271950975,30.3713622417885,39.8672213604476,0.466266651869463,28.7814408067741,0.466266651869463,-4.9960036108132e-16,498.640202030849,93.3053415116691,3.2418579089935,6.58261308251792,6.37218096898239,18.8706011059364,34.1391927873245,13.9883722653615,36.7007260827243,15.5681563574334,1.13184747285839,1.06784446296826,0.35,0.243182959580376,76.2774756840044,12.3454854390195,9.74782696913714,7.79826157530971,8.23649659708084,29.1607051029818,6.08035611872863,0,0.502256963789285,1.15116995356397,5.60713022852729,5,1,1,1,9.51619735392991e-16,0,1,4,15,1,root_seeded_fmincon,1,0.494172548348535,18.8706011059364,39,9,1,5.91706539102188,6.87023062907343,3,25.5584601,,
188,ExternalVerification,58.8533170440779,36.5384420152379,38.795278731691,0.416807951696716,24.9131264002267,0.423308789572015,0.00650083787529876,500.000066329397,85.9502926655331,3.4500002643085,5.03970278064161,6.09817466064168,16.334334120264,23.4422981393706,22.8517367654248,25.5214646086395,25.3831455218052,1.07740121802796,1.08333340355688,0.349999999916076,0.26098161645201,68.5590369090482,11.7706634088156,10.9322989178785,8.7458391343028,8.4850476609628,25.2915746289072,5.79786356617903,0.758160785537422,0,1.11504449887068,5.61929958642141,5,1,0,0,-1.32658793727813e-07,1.32658793727813e-07,-2,3,11,1,root_seeded_fmincon,1,0.51830553538986,16.0834844792155,47,9,1,5.07221249112264,5.95205786795984,3,26.2765684,Recovery_target_mismatch,
189,ExternalVerification,60.0693447516306,43.8490152343913,41.2837907776127,0.433197086683086,26.3682821903062,0.438964038967488,0.00576695228440111,500.000757860577,97.3958124731044,3.6936730185977,4.96397111157034,6.43615931281363,17.2884095137072,24.278523485252,29.2572218446247,26.9126102728633,33.1608049248675,1.06480220320695,1.08576094068036,0.350000073491717,0.255398673125275,75.0652423537289,12.0138689503261,11.3646324093703,9.09170592749623,8.42526564033109,26.7583983326283,6.13048840449907,1.16651729292874,0,1.15757816719342,5.60497382288643,5,0,0,0,-1.51572115458798e-06,1.51572115458798e-06,-2,3,18,1,root_seeded_fmincon,1,0.507813097115096,17.0612805831159,49,12,1,5.19559977904856,6.18258015276932,4,35.7669596,Product_salinity_max;Recovery_target_mismatch,
190,ExternalVerification,55.5486040053423,28.9970899274773,38.7397433181581,0.492387289577483,27.3514265660034,0.492387289577483,-8.88178419700125e-16,500.000000000002,97.6066066233829,3.56861117967074,5.72121401362447,7.05529814341534,17.9330098124858,25.3361062789193,23.7088963530816,27.2445397250709,26.1882654302942,1.11057329131227,1.12310250437143,0.316245147243825,0.211389915848097,77.9947900102471,11.1097208010685,9.62028224362425,7.6962257948994,7.04929435983473,27.7009801618784,6.77332470189304,1.05211068826857,0,1.23967583857282,5.57740845700376,5,1,1,1,-3.10862446895044e-15,3.10862446895044e-15,1,4,15,1,root_seeded_fmincon,1,0.549140712826308,17.9330098124859,40,3,1,5.06742598850223,7.53670734945741,3,13.4449572,,
191,ExternalVerification,62.0937485341004,30.7911573579723,38.9479370320932,0.450189783116902,27.9434692286513,0.450020652454335,-0.000169130662567352,492.767337389006,89.3040781969871,3.19588371315831,6.3891370758103,6.0336141627283,18.3211836012662,33.4779612801148,12.7760046465824,35.9656892539444,14.2011348019173,1.1264998142476,1.05974018104529,0.35555490244146,0.253318980330715,72.266172827904,12.4187497068201,9.92406584739929,7.93925267791943,8.53756982636228,28.32185450899,5.74280553883195,0,0.646331536978342,1.10800054358082,5.62167499425802,5,0,0,0,-0.0158711498327427,0.0158711498327427,-2,3,32,1,root_seeded_fmincon,1,0.491257183213024,18.3280692273027,47,9,1,5.88355582125136,6.41988932803621,3,39.3003837,Stage1_dP_max;Recovery_target_mismatch,
192,ExternalVerification,57.2140923172486,36.9834866391458,39.3862439127561,0.414918423438574,24.5759616565722,0.429543852942734,0.0146254295041598,500.694646875121,97.0809295777503,3.95023930027123,4.6687735577241,6.47054629678644,16.1132714769028,18.775614379528,29.4225614549546,20.5394468752479,32.5722820110032,1.06252948526221,1.10331616897542,0.350310385206083,0.259124475933437,70.383209550583,11.4428184634497,11.3111045068669,9.04888360549354,8.15953266516909,24.9550124271429,6.16018692984387,1.49141337211977,0,1.1613740214216,5.60369681856417,5,0,0,0,-0.00138929375024133,0.00138929375024133,-2,2,34,1,root_seeded_fmincon,1,0.533155360236377,15.5646347906778,49,9,1,4.30146844268886,6.52494902373549,3,28.3462845,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
193,ExternalVerification,60.6962675626197,37.7864307618395,39.5977934440516,0.499102810042239,30.2936776995791,0.499102810042239,1.66533453693773e-16,476.103244443429,97.2089341469103,3.20888520406556,6.02541540428576,6.67818277684796,19.8621018224358,35,20.5432363381831,38.1462178609359,23.3495319849859,1.11058292365591,1.08297804039708,0.323536387681533,0.214153240466724,80.8596651350796,12.1392535125239,9.67866578265511,7.74293262612409,7.60064746576015,30.6562732319068,6.40495047099398,0.379535066708214,0,1.192646856604,5.593185198541,5,1,1,1,2.03012210217171e-16,0,1,3,12,1,root_seeded_fmincon,1,0.502567970403276,19.8621018224358,51,3,1,5.90878821489826,6.71624177864957,3,23.8483402,,
194,ExternalVerification,56.7907030281135,38.168728843851,39.7018248243303,0.509580216992878,28.9394187722442,0.509580216992878,1.11022302462516e-16,500,95.2616731326854,3.29176179668304,5.81205677623991,6.81721617040833,18.9741796303725,32.34438807964,22.468931068423,35.3993403708726,25.6786241591142,1.10739132548529,1.09491058904602,0.290852103855856,0.18926835682718,82.814463552202,11.3581406056227,9.19370657661926,7.35496526129541,6.96282106396735,29.2772381225975,6.56386153513883,0.751804758898922,0,1.21293993932135,5.5863729512853,5,1,1,1,4.44089209850063e-16,0,1,4,15,1,root_seeded_fmincon,1,0.537130170494621,18.9741796303725,56,3,1,5.11689817674614,7.21273689549404,4,27.2237025,,
195,ExternalVerification,61.5263356390471,41.4576186383848,39.0302072196865,0.47501105582862,29.2256896531637,0.47501105582852,-9.96425164601078e-14,471.790108565574,89.6069858899243,3.06603494916071,5.70703997870508,6.21719462452769,19.1618736252057,35.0000000000018,19.28115210393,38.3619993897764,22.0382768389594,1.09828808832566,1.0678319279407,0.326900774717465,0.22583143726673,75.9676787212104,12.3052671278094,10.0016438677618,8.00131509420947,8.07516149647086,29.5920212158026,5.94708793317702,0.240047954471937,0,1.13413076258291,5.61286738332449,5,1,1,1,-5.13620891849444e-14,5.13620891849444e-14,1,3,12,1,root_seeded_fmincon,1,0.495787692915047,19.1618736252097,44,12,1,5.0850457625491,6.58897127838637,4,30.3652602,,
