DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
11,FlowEdgeChallenge,62.4525727103018,44.7865125956637,40.450035786051,0.464057407491993,28.9815789831458,0.46405740749196,-3.21409565628983e-14,482.337550176372,91.4225902969505,3.15450688004671,5.61164853137812,6.25720177568943,19.0018220450733,34.9999999999998,20.7890568136156,38.6848305401694,23.969004824238,1.08877925668132,1.06492104465187,0.333498151324807,0.235319645488374,77.0895933165975,12.4905145420604,10.3956017361116,8.31648138888925,8.36774843178901,29.3624484357401,5.97663466073934,0.364986129361216,0,1.13790900771889,5.61159481419557,5,1,1,1,6.90241514738383e-15,0,1,3,12,1,root_seeded_fmincon,1,0.488434642100312,19.0018220450746,46,12,1,5.15526215545353,6.50232733522654,4,43.1067726,,
12,FlowEdgeChallenge,47.9033938664768,44.0926166980577,39.2060563472701,0.483089536077208,23.1448676281172,0.483157157771116,6.76216939080598e-05,505.624875190864,109.520529680831,4.73195748796514,3.56882768537574,6.93404054453107,15.1749722188023,7.44789872657182,47.9788872967456,8.42955942733821,54.0039793716285,1.02376141380616,1.14681722829621,0.279848731968955,0.18882993154542,77.4950214280734,9.58067877329536,10.8872351703073,8.70978813624582,6.18963155958989,23.4487679098203,6.6775823710744,3.10875468569867,0,1.22745707388762,5.58150389469658,5,0,1,0,-0.0112497503817277,0.0112497503817277,-2,2,31,1,root_seeded_fmincon,1,0.567530096678546,15.1728483605298,65,24,4,3.49155217283452,3.24827652957456,4,176.6511451,Product_salinity_max,
13,FlowEdgeChallenge,61.3341902344943,43.5127385930349,38.619345726818,0.485115300601237,29.7541541327353,0.485115300601157,-7.99915689242425e-14,460.088266338329,92.5896234274427,3.11182173132512,5.54338293586225,6.27323864385237,19.508362269037,34.9999999999995,21.7995687262694,38.5070752115335,25.0501106990435,1.0930868751749,1.07269937738593,0.32159439988459,0.21856406726789,76.6834211961592,12.2668380468989,10.0337372275471,8.02698978203769,7.89500902543978,30.1147882644391,6.00838498384832,0.465002047986069,0,1.14196871258116,5.61022771253269,5,1,1,1,1.5428927976505e-14,0,1,3,12,1,root_seeded_fmincon,1,0.497340877630835,19.5083622690402,49,3,1,5.06553893681672,6.53178208943917,4,23.7207065,,
14,FlowEdgeChallenge,61.1807812907346,36.3422874599842,41.4396046026838,0.495168209052507,30.2947779001662,0.495168209052507,6.10622663543836e-16,496.452490005785,100.4553820323,3.31593063211559,6.29255153103753,6.92678753751332,19.8628231708407,35,20.2073682662602,38.1213609935145,22.922312852726,1.11486590097407,1.08447301687241,0.332573711570973,0.221850817333173,83.9430476367373,12.2361562581469,9.77891481507891,7.82313185206313,7.7215008476421,30.6723503859328,6.63852119642819,0.345969665390653,0,1.2224711659583,5.58317577234888,5,1,1,1,1.01506105108586e-15,0,1,3,12,1,root_seeded_fmincon,1,0.498587944718183,19.8628231708406,46,3,1,5.97572817658801,7.09789402770142,4,21.8500484,,
15,FlowEdgeChallenge,49.4100167115945,41.8158592243306,40.2448094138724,0.547681982264292,26.7794771107551,0.541984781488064,-0.00569720077622837,500.072238400772,118.770842057452,4.43514418023314,4.27471726644322,7.74352778317076,17.5580101696532,14.6470220758109,47.7914584829824,16.3304684354994,54.5274396078466,1.04882183156551,1.1706778688176,0.273175066709062,0.16746455522588,89.9993100477805,9.8820033423189,10.1568736964366,8.12549895714932,5.65763490020984,27.0805349419851,7.48429731661862,3.2095800501754,0,1.33031662761958,5.54710614779985,5,0,0,0,-0.000144476801544835,0.000144476801544835,-2,2,29,1,root_seeded_fmincon,1,0.555923917163437,17.7425753319682,53,14,1,4.35550702298003,7.73457085765035,4,50.953729,Product_salinity_max;Recovery_target_mismatch,
16,FlowEdgeChallenge,62.0774002708713,37.8833978588363,39.6009583327653,0.484642359674059,30.0853377497061,0.484642359674059,-6.10622663543836e-16,471.962484564144,95.0716968524088,3.16006746021449,6.00593408854956,6.51055485872534,19.7255033764137,35,19.538158773838,38.1105880880404,22.1392787565469,1.10788569482893,1.07596551318009,0.338732306220767,0.229716169532609,78.5540298276015,12.4154800541743,9.99363019327092,7.99490415461674,7.99801563029127,30.4596345892684,6.22743277595284,0.22149868740328,0,1.16996782972206,5.60080657707163,5,1,1,1,-1.01506105108586e-15,1.01506105108586e-15,1,3,12,1,root_seeded_fmincon,1,0.491386557215629,19.7255033764137,53,3,1,5.9089244435057,6.53940814623493,4,22.924164,,
17,FlowEdgeChallenge,48.2761353095961,35.1662891630659,38.5407278497997,0.440890955933616,22.4579574295442,0.465197913741866,0.0243069578082505,501.782292181987,120.73129767963,5.37588060082455,3.4391093603553,7.33136009623835,14.7245983671283,5.40029786926186,44.729963304544,6.02071174535151,49.0139158807388,1.0215974549365,1.16881591502033,0.306707981282604,0.216340901686971,73.5529545715385,9.65522706191923,11.2382340003998,8.99058720031982,6.45454447001298,22.7866846365525,7.03643980225986,3.59733044190456,0,1.27323937628546,5.56617166945832,5,0,0,0,-0.00356458436397467,0.00356458436397467,-2,2,37,1,root_seeded_fmincon,1,0.574963934639109,13.9552264918885,48,9,1,3.4391093603553,6.98101144761578,3,50.8046643,Product_salinity_max;Recovery_target_mismatch,
18,FlowEdgeChallenge,49.5160498487957,34.642845388698,39.4179446678499,0.504090877424825,24.960589014891,0.504090877424829,4.55191440096314e-15,499.999999999994,122.116373028821,4.89236744196895,4.0450125057917,7.74370647926379,16.3654530651003,10.6714452168932,43.7933193328076,11.7392668239833,48.4400420159154,1.04280180875243,1.17841157939753,0.300277906973552,0.199249184191489,81.2692598461985,9.90320996975915,10.6912860211817,8.55302881694534,6.13886520847618,25.2862935837236,7.45357881671327,3.40856631092156,0,1.32640381312995,5.54841139834113,5,1,1,1,1.25455201782643e-14,0,1,3,12,1,root_seeded_fmincon,1,0.565162629409498,16.3654530651002,52,12,1,4.30258159919917,7.51561943189074,4,30.8381566,,
19,FlowEdgeChallenge,49.4821518251136,39.4371652995891,38.5491015465487,0.531713771296312,26.3103415587867,0.531713771296289,-2.28705943072782e-14,500.000000000038,104.855090362508,3.9853184774597,4.51522654167689,7.29603085945672,17.2504206391206,18.3385240849897,38.7200287410229,20.2395592943209,43.9977464902392,1.0652060792228,1.15457167681523,0.262869413045226,0.164374221068573,84.2635908758284,9.89643036502272,9.54523941366008,7.63619153092806,5.79295256658172,26.6058514446743,7.05259238482863,2.53736584315174,0,1.27529909183245,5.56548271051531,5,1,1,1,-7.52731210695856e-14,7.52731210695856e-14,1,3,12,1,root_seeded_fmincon,1,0.574870373781578,17.2504206391213,51,3,1,4.25123264220455,7.4068930639755,4,26.9254978,,
20,FlowEdgeChallenge,61.7164520953642,34.0539029691796,40.5246338271904,0.475514732517565,29.3470822100615,0.475514732517586,2.12607709215717e-14,493.71679300154,93.0382685233753,3.17027321003918,6.29938236111335,6.59237897280799,19.2414648636648,33.9914170877745,17.4900229117776,36.8038022124685,19.6383455742334,1.11775869932001,1.07585737469196,0.345241381790705,0.237282797804567,78.9431129742998,12.3432904190728,9.92846789469426,7.94277431575541,8.09234247132568,29.7287691654181,6.29938079622949,0,1.56488385893994e-06,1.17916090646542,5.59771616511298,5,1,1,1,0.0125664139969203,0,0,14,90,1,root_seeded_fmincon,1,0.494260427557716,19.2414648636639,46,9,1,5.94185415302654,6.81901466573663,3,65.4295703,,
21,ScoreBoundaryProbe,51.7185448577092,34.2634100039498,41.3779166612621,0.49341645497477,25.5187810601444,0.493416454974768,-1.66533453693773e-15,500.000000000003,137.858467172901,5.40223558672285,4.03691235847919,8.1322400668774,16.7314326384372,9.00673042875439,47.2703038748247,9.95501881538275,52.0495876218856,1.03518494593565,1.181962800091,0.334109572201303,0.226312772978956,83.4917525949493,10.3437089715418,11.526574881232,9.22125990498558,6.54994094939117,25.8780201167798,7.80504490673662,3.76813254825743,0,1.37115379898463,5.53349888996132,5,1,1,1,-6.21724893790088e-15,6.21724893790088e-15,1,3,12,1,root_seeded_fmincon,1,0.543263500991485,16.7314326384372,47,9,1,4.42170202542595,7.80937515935769,3,18.8455256,,
22,ScoreBoundaryProbe,54.0223852800356,42.071239029299,40.0783792443682,0.437295413775049,23.6237413241483,0.43729541377505,7.21644966006352e-16,499.999999999999,111.115927195609,4.70357026310753,3.91777214869015,6.73771423096628,15.4889465802179,10.7561955654265,41.6563599490538,12.0488980918364,46.3330066511235,1.03270223114443,1.12205552437071,0.338180675486144,0.246583919440398,72.6347801617902,10.8044770560071,11.9146001836413,9.53168014691306,7.59966098897185,23.9873096933348,6.43121889454406,2.51344674585391,0,1.1960019325669,5.59205844543015,5,1,1,1,2.1094237467878e-15,0,1,4,15,1,root_seeded_fmincon,1,0.557783472129964,15.4889465802179,49,9,1,3.55454816655266,6.92206745746605,3,31.8543608,,
23,ScoreBoundaryProbe,53.9762957764167,44.7782630359812,38.6528026417258,0.412674327217322,22.2746315452159,0.412674327217322,0,500,100.443812501776,4.50933665492431,3.72053269064193,6.18525385612229,14.60440043615,10.3205057445143,39.3681111671274,11.6301732690483,43.8695959351746,1.02917016132494,1.10542193366463,0.333666136145762,0.251218206087983,67.0360460259966,10.7952591552833,11.9976879787654,9.59815038301233,7.92541605780019,22.6319199571323,5.89159273414986,2.17106004350793,0,1.12703361347425,5.61525845699808,5,1,1,1,-0,0,1,4,15,1,root_seeded_fmincon,1,0.565136965425623,14.60440043615,49,3,1,3.45128449524668,6.31339180000814,3,24.5790113,,
