Qf_train_m3h,T_RO_in_C,Cf_kg_m3,candidate_count,feasible_count,best_R_target_min_SEC,best_Qp_train_m3h,best_W_RO_train_kW,best_SEC_kWh_m3,best_Cp_mg_L,best_P1_opt_gauge_MPa,best_P2_opt_gauge_MPa,best_P_feasible
52.15,23,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,23,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,23,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,23,40,35,6,0.535,30.388,118.607833118056,3.90311416078899,500,6.63608095833957,8.2290305964541,0.907460805396351
58.35,23,40,35,8,0.54,31.509,113.881123716027,3.61424112844035,500,7.18452386052668,7.93077327737754,0.947999422194201
59.9,23,40,35,12,0.51,30.549,105.448346428742,3.45177735535507,497.732866564466,7.21653068091861,7.49827667750831,0.921990165713343
61.45,23,40,35,11,0.52,31.954,112.594682800599,3.52364908307565,491.95942052209,7.88363392026467,6.88893969316058,0.886426781845209
63,23,40,35,9,0.53,33.39,119.913190071561,3.59129050828274,479.685349281666,8.88443659327508,6.67433623955022,0.834300054606424
47.5,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,23.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8,23.5,40,35,7,0.535,30.388,117.58324396515,3.8693972609303,500,6.61696675111284,8.16954736584712,0.9261610351447
58.35,23.5,40,35,9,0.535,31.21725,111.972033175084,3.58686409517444,500,7.10166611035829,7.84860491836802,0.977609453652762
59.9,23.5,40,35,13,0.505,30.2495,103.616576164799,3.42539797896821,498.58173840409,7.1162381516836,7.39963484605749,0.844538760956933
61.45,23.5,40,35,12,0.515,31.64675,110.747309692533,3.49948445551387,492.936062319463,7.79551317993922,6.83793705079181,0.806111239412734
63,23.5,40,35,9,0.53,33.39,119.093430210464,3.56673944925021,479.233978628207,8.76744258415037,6.83184081463367,0.904592595462358
47.5,24,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,24,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,24,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,24,40,35,3,0.525,29.00625,122.478956536714,4.22250227232799,500,5.9519699138598,8.33216876257249,0.836933993465352
56.8,24,40,35,9,0.54,30.672,117.431704840781,3.82862887456902,500,6.66539884199767,8.15887324993646,0.814159196634805
58.35,24,40,35,11,0.535,31.21725,111.159955556325,3.56085034896811,500,7.07767002137768,7.79439429532026,0.981663951362734
59.9,24,40,35,13,0.505,30.2495,103.063177804662,3.4071035159147,498.001043766797,7.06669992460414,7.35670081307091,0.962003325230505
61.45,24,40,35,12,0.515,31.64675,109.993751991139,3.47567292032006,491.76384440574,7.6562291763137,6.92622022311361,0.898388720844218
63,24,40,35,10,0.525,33.075,117.173619068405,3.54266421975526,480.062051221748,8.70406763874245,6.60957090145455,0.802515693957377
47.5,24.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,24.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,24.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,24.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,24.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,24.5,40,35,6,0.53,29.2825,121.548424000205,4.15088957569214,500,6.01827914475795,8.30547573001594,0.851478530851338
56.8,24.5,40,35,9,0.54,30.672,116.507911691028,3.79851042289477,500,6.64687402739261,8.10406081492054,0.837179592909389
58.35,24.5,40,35,11,0.535,31.21725,110.394098134973,3.53631720074551,500,7.05394096335758,7.74267677415217,0.984952386463877
59.9,24.5,40,35,14,0.5,29.95,101.376878052339,3.38487071961064,498.806219351596,6.96549826890187,7.26448957598779,0.913332741799905
61.45,24.5,40,35,13,0.51,31.3395,108.20356493352,3.45262575770256,492.796721697926,7.56666049161378,6.88137626031182,0.820120646411011
63,24.5,40,35,10,0.525,33.075,116.415576812498,3.51974533068776,479.63518631664,8.57314798852332,6.77062623014931,0.868700741122037
47.5,25,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,25,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,25,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,25,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,25,40,35,7,0.53,29.2825,120.434544395447,4.11285048733706,500,6.0057629503594,8.24478006134159,0.915965847763337
56.8,25,40,35,10,0.54,30.672,115.627478231869,3.76980562832122,500,6.62862558249716,8.05126791430659,0.857816407269563
58.35,25,40,35,12,0.535,31.21725,109.670534931914,3.5131388873752,500,7.03030032277786,7.69377837983711,0.987584291868264
59.9,25,40,35,14,0.5,29.95,100.854924472871,3.36744322113091,498.442853189752,6.92569608589171,7.22477900593241,0.972697007745363
61.45,25,40,35,13,0.51,31.3395,107.52100272825,3.43084614394773,491.40979354517,7.43741759684209,6.95792238510763,0.893776834658346
63,25,40,35,10,0.525,33.075,115.816454042369,3.50163126356369,478.9784422001,8.4302827464113,6.92386091016065,0.908917990017547
47.5,25.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,25.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,25.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,25.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,25.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.25,25.5,40,35,9,0.535,29.55875,119.790541498956,4.0526254154508,500,6.0674417535551,8.22846890343531,0.82828639622669
56.8,25.5,40,35,11,0.54,30.672,114.78815012567,3.74244099262097,500,6.61062304905624,8.00045680478046,0.876415044812957
58.35,25.5,40,35,12,0.535,31.21725,108.985532058617,3.49119579907316,500,7.00656777878009,7.64816757888332,0.989652092632142
59.9,25.5,40,35,15,0.495,29.6505,99.297001814782,3.34891491930261,499.275889879539,6.82329723662438,7.14018147746094,0.930424086652503
61.45,25.5,40,35,14,0.505,31.03225,105.7831660368,3.40881392863232,492.491992935339,7.34741406833769,6.91220975569926,0.817449001183817
63,25.5,40,35,10,0.525,33.075,115.393562749774,3.48884543461144,478.067368586322,8.27675136861752,7.05041643203919,0.933604258099158
47.5,26,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,26,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,26,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,26,40,35,2,0.505,27.1185,126.790158556797,4.6754119349078,500,5.105441930749,8.2671212233335,0.80898846884848
55.25,26,40,35,10,0.535,29.55875,118.793158526053,4.01888302198343,500,6.05421339511168,8.17333211413348,0.878743367196016
56.8,26,40,35,11,0.54,30.672,113.9878195882,3.71634779565076,500,6.5928391819092,7.95156326468847,0.893046390186669
58.35,26,40,35,13,0.535,31.21725,108.33787143623,3.47044891642378,500,6.9825603749713,7.60633004140017,0.991244069154167
59.9,26,40,35,15,0.495,29.6505,98.7938409950344,3.3319451946859,499.05535318144,6.7911314511712,7.10318423688231,0.975838780875128
61.45,26,40,35,14,0.505,31.03225,105.164740600481,3.38888545305227,490.883235879344,7.2310888260243,6.96999994446309,0.88341717655369
63,26,40,35,11,0.52,32.76,113.294642527472,3.45832242147349,479.414974077697,8.20715405453169,6.86659578341688,0.836370475308238
47.5,26.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,26.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,26.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,26.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,26.5,40,35,6,0.515,27.6555,124.666523814196,4.5078383617796,500,5.26127567348315,8.25224121450712,0.854050618308447
55.25,26.5,40,35,11,0.535,29.55875,117.840171257365,3.98664257647449,500,6.04094337919681,8.12046843768108,0.910284369397764
56.8,26.5,40,35,12,0.54,30.672,113.224527972014,3.69146217957792,500,6.57524959354404,7.90451882313845,0.907656629134287
58.35,26.5,40,35,13,0.535,31.21725,107.730567692138,3.45099480870795,500,6.95808656857982,7.56861264387796,0.992446062109119
59.9,26.5,40,35,16,0.495,29.6505,98.3247037733491,3.31612295824182,498.904658269322,6.76194061705994,7.06783584595194,0.987961388261447
61.45,26.5,40,35,15,0.5,30.725,103.476028554749,3.36781215800648,492.004595508874,7.14163612317114,6.91893443615449,0.808911470763469
63,26.5,40,35,11,0.52,32.76,112.906175201248,3.44646444448254,478.486401140173,8.0470643920842,6.98416152259217,0.872902854557956
47.5,27,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,27,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,27,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,27,40,35,8,0.52,27.924,123.285813394504,4.41504846707148,500,5.33212294339037,8.22236007574147,0.899373647383609
55.25,27,40,35,11,0.535,29.55875,116.929041230101,3.95581820036708,500,6.02762285105201,8.06969240034496,0.930351316550677
56.8,27,40,35,12,0.54,30.672,112.496440652146,3.66772433007778,500,6.55783180888781,7.85926486005508,0.920194022903556
58.35,27,40,35,14,0.53,30.9255,106.115717674236,3.43133393717924,500,6.87721895678698,7.49168306791513,0.996328337687133
59.9,27,40,35,16,0.495,29.6505,97.8866398875675,3.30134870870871,498.760301815392,6.734743362705,7.03412628691397,0.992416655310751
61.45,27,40,35,15,0.5,30.725,102.915573149353,3.34957113586177,490.210296676494,7.03994499839432,6.95617275521904,0.872206506453756
63,27,40,35,11,0.52,32.76,112.688184131087,3.43981026041168,477.286504539936,7.8819952224199,7.06932172185378,0.89853558297127
47.5,27.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,27.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,27.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,27.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.7,27.5,40,35,10,0.525,28.1925,122.130367955519,4.3320162438776,500,5.39970322601744,8.19917200438814,0.912389139783284
55.25,27.5,40,35,12,0.535,29.55875,116.05731621851,3.92632693258374,500,6.01424229836078,8.02082394427273,0.943518108814179
56.8,27.5,40,35,13,0.54,30.672,111.801804896836,3.64507710279198,500,6.54056363435465,7.8157555297067,0.93069050476403
58.35,27.5,40,35,14,0.53,30.9255,105.53599100572,3.41258802624759,500,6.85414322543665,7.45434743682902,0.996585427840751
59.9,27.5,40,35,17,0.49,29.351,96.4408690567889,3.28577796520694,499.756978118539,6.63561388306409,6.95941610306147,0.98886320631062
61.45,27.5,40,35,16,0.495,30.41775,101.27417062899,3.32944319119561,491.391815261265,6.95192521062473,6.89851857812743,0.802088061925003
63,27.5,40,35,11,0.52,32.76,112.617687818384,3.43765835831453,475.858933592855,7.71495903445964,7.12720298869603,0.916712234317117
47.5,28,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,28,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,28,40,35,3,0.495,25.81425,132.437996039696,5.13042199714096,500,4.47686698032293,8.25917398101164,0.845793246004176
53.7,28,40,35,12,0.53,28.461,121.18565533471,4.25795493252909,500,5.46411162405904,8.1827287780654,0.892964027447407
55.25,28,40,35,12,0.535,29.55875,115.222660860803,3.89808976566338,500,6.00079135527471,7.9737009132681,0.952472178192635
56.8,28,40,35,13,0.54,30.672,111.138895766124,3.62346425945894,500,6.52342100868396,7.77395318455451,0.939288685973269
58.35,28,40,35,15,0.53,30.9255,104.997763383932,3.39518401914058,500,6.83048792413758,7.42023110929538,0.996767490161965
59.9,28,40,35,17,0.49,29.351,96.0039772151101,3.27089289002453,499.628637429555,6.61198512369377,6.92715578765532,0.993460009337385
61.45,28,40,35,16,0.495,30.41775,100.7659727467,3.3127359106673,489.520693353585,6.86538610998297,6.91749700774538,0.864846396392911
63,28,40,35,11,0.52,32.76,112.646711368515,3.43854430306823,474.23149757492,7.54929761200094,7.16515558033527,0.929775997651188
47.5,28.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,28.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,28.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,28.5,40,35,6,0.505,26.33575,129.394505545815,4.91326449961799,500,4.63548290946739,8.23543592399908,0.865457500365436
53.7,28.5,40,35,12,0.53,28.461,120.179250172209,4.22259408215483,500,5.45618965631046,8.13123072409147,0.944734257290125
55.25,28.5,40,35,13,0.535,29.55875,114.422874688777,3.87103225572045,500,5.98725877113985,7.92818798785624,0.958789273189914
56.8,28.5,40,35,13,0.54,30.672,110.505952916113,3.60282840754151,500,6.5063758201102,7.73382220253106,0.946224060519771
58.35,28.5,40,35,15,0.53,30.9255,104.512585065649,3.37949540235888,500,6.80602910120053,7.38966051359727,0.996902282379078
59.9,28.5,40,35,18,0.49,29.351,95.596901465723,3.25702366071762,499.490936592506,6.58898623291989,6.89619617813974,0.995561757939467
61.45,28.5,40,35,17,0.49,30.1105,99.1713322025937,3.2935797214458,490.820425104994,6.77949430228218,6.85395692479058,0.802854109627789
63,28.5,40,35,12,0.515,32.445,110.266098402462,3.39855442756858,476.004359559044,7.48639331383385,7.0491179114275,0.818493238309016
47.5,29,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,29,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,29,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,29,40,35,8,0.51,26.5965,127.528257653384,4.79492631185999,500,4.71033646459442,8.20058014124619,0.910648507457562
53.7,29,40,35,14,0.535,28.7295,119.484375852998,4.15894379829087,500,5.5166963615459,8.123182994854,0.86372687652065
55.25,29,40,35,13,0.535,29.55875,113.655901880208,3.84508485237732,500,5.97363264182711,7.88418269861958,0.9634134051546
56.8,29,40,35,14,0.54,30.672,109.90111126662,3.58310873978285,500,6.48939434372677,7.69532429576947,0.951784139571771
58.35,29,40,35,16,0.525,30.63375,103.086257242479,3.36512040616899,500,6.72307098478451,7.31360453822872,0.997880704128488
59.9,29,40,35,18,0.49,29.351,95.2148808506831,3.24400806959501,499.350994438144,6.56630819603458,6.86640307291833,0.996723502985046
61.45,29,40,35,17,0.49,30.1105,98.7099383886085,3.27825636866238,489.031663612273,6.70753899886861,6.85866156291237,0.865208844288005
63,29,40,35,12,0.515,32.445,110.314520088034,3.40004685122619,474.164095381819,7.33000682651033,7.0827203278806,0.841564815991402
47.5,29.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,29.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,29.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,29.5,40,35,10,0.52,27.118,125.597823598576,4.6315297440289,500,4.85338097926094,8.20151202686064,0.842072766364192
53.7,29.5,40,35,14,0.535,28.7295,118.572212723141,4.12719374591069,500,5.50787253819502,8.0752622399147,0.903535395390665
55.25,29.5,40,35,15,0.54,29.835,113.5495646549,3.80591803770405,500,6.02741072869907,7.88697617019676,0.808693437058796
56.8,29.5,40,35,14,0.54,30.672,109.322330402075,3.564238732462,500,6.47243675253043,7.65841426598166,0.956265437818515
58.35,29.5,40,35,16,0.525,30.63375,102.598306178572,3.34919186121752,500,6.7000758926987,7.28206704743566,0.997940233722679
59.9,29.5,40,35,19,0.49,29.351,94.8508655464954,3.23160592642484,499.214646416679,6.54374769241237,6.83762887037827,0.997461477593172
61.45,29.5,40,35,18,0.485,29.80325,97.1627673686531,3.26013999710277,490.474057119823,6.62425294650216,6.79051569063001,0.812807936834214
63,29.5,40,35,12,0.515,32.445,110.410066171949,3.40299171434579,472.083320262898,7.18126779033269,7.10425815599948,0.859161947251072
47.5,30,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,30,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,30,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.15,30,40,35,12,0.525,27.37875,124.325609405922,4.54095272450064,500,4.91946411402372,8.18219379144553,0.864751704109009
53.7,30,40,35,14,0.535,28.7295,117.696560127028,4.09671453130156,500,5.49885488987506,8.02882686752046,0.924660035380168
55.25,30,40,35,15,0.54,29.835,112.851461710943,3.78251924621896,500,6.01302653703334,7.8460395505751,0.82235393084508
56.8,30,40,35,16,0.545,30.956,109.682503140928,3.54317428417521,500,6.52301688437635,7.67374273677265,0.80779635686669
58.35,30,40,35,16,0.525,30.63375,102.167364045649,3.33512430066999,500,6.67619659043761,7.25350976847133,0.99801040613828
59.9,30,40,35,19,0.49,29.351,94.4957044298575,3.21950544887253,499.08495458399,6.52116574958546,6.80972827429729,0.997976159506161
61.45,30,40,35,18,0.485,29.80325,96.7428042541132,3.24604881192867,488.9193250646,6.56546347479631,6.78493419928617,0.87347539626224
63,30,40,35,12,0.515,32.445,110.51088187348,3.40609899440529,469.777583119582,7.04277439858912,7.1177418304375,0.872540229223705
47.5,30.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,30.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,30.5,40,35,2,0.49,24.794,135.736014733777,5.47455088867376,500,3.98063213435069,8.17584121650419,0.843381232536811
52.15,30.5,40,35,13,0.53,27.6395,123.244397875221,4.45899520162164,500,4.98239881125417,8.16839929076291,0.851208309733407
53.7,30.5,40,35,15,0.535,28.7295,116.855443776641,4.06743743457564,500,5.48963785803251,7.98378356981453,0.936557212384672
55.25,30.5,40,35,16,0.54,29.835,112.180317349743,3.76002404389953,500,5.99852580546032,7.80659582480087,0.8333568333605
56.8,30.5,40,35,16,0.545,30.956,109.12037405398,3.52501531379959,500,6.50556271428113,7.63981810592507,0.819081466359892
58.35,30.5,40,35,17,0.525,30.63375,101.808423899077,3.32340715384427,500,6.65107872990274,7.22826108839332,0.998092241167728
59.9,30.5,40,35,20,0.49,29.351,94.1395361593645,3.20737065719616,498.964012577548,6.4984557254773,6.78257627108928,0.99835624124468
61.45,30.5,40,35,19,0.48,29.496,95.2452523026581,3.22909046320376,490.47424948642,6.4851960167073,6.71344006021017,0.827652172541497
63,30.5,40,35,12,0.515,32.445,110.594367301796,3.40867213135446,467.317098937635,6.9166552479241,7.12574197552386,0.882686498761664
47.5,31,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,31,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,31,40,35,6,0.505,25.553,131.844935446651,5.1596656144739,500,4.2045116394142,8.1864816673218,0.8238245612853
52.15,31,40,35,14,0.53,27.6395,122.244726128235,4.42282697328951,500,4.9779546498151,8.11924488149564,0.928561109759619
53.7,31,40,35,15,0.535,28.7295,116.046996074818,4.03929744947937,500,5.480218825079,7.94005977869855,0.943723462852606
55.25,31,40,35,16,0.54,29.835,111.534671807775,3.73838350285822,500,5.98391346461444,7.76858573182025,0.842446301864594
56.8,31,40,35,17,0.545,30.956,108.572958097305,3.50733163513714,500,6.48766694493488,7.60667819497152,0.829033506711594
58.35,31,40,35,17,0.52,30.342,100.497764308015,3.31216677569096,500,6.56736124173487,7.15316568844415,0.998622083536281
59.9,31,40,35,20,0.49,29.351,93.774825909231,3.19494483694699,498.85547049361,6.47551962600484,6.75609323438824,0.998646180468065
61.45,31,40,35,19,0.48,29.496,94.8612274195211,3.21607090519125,489.265095133011,6.43762288823401,6.70090332228652,0.884845116912349
63,31,40,35,12,0.515,32.445,110.654565001566,3.41052750813889,464.859653600081,6.80432780678971,7.12985019184964,0.89037592997599
47.5,31.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,31.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,31.5,40,35,8,0.51,25.806,129.990521383378,5.03722085497085,500,4.276601650373,8.15775461085468,0.8893014234908
52.15,31.5,40,35,15,0.535,27.90025,121.392355112589,4.3509414830544,500,5.03676901362593,8.11208122206584,0.849375649451523
53.7,31.5,40,35,16,0.535,28.7295,115.269468374768,4.01223371011568,500,5.47059899712693,7.89760386547846,0.948371117507493
55.25,31.5,40,35,16,0.54,29.835,110.913190076815,3.71755287671578,500,5.96919959870506,7.73193393139658,0.850263436004008
56.8,31.5,40,35,17,0.545,30.956,108.041220303094,3.49015442250594,500,6.46918776314046,7.57413559067947,0.838267163617735
58.35,31.5,40,35,18,0.52,30.342,100.100051398713,3.29905910614702,500,6.54409071032105,7.12623535276098,0.998711266049815
59.9,31.5,40,35,20,0.49,29.351,93.4006361259378,3.1821960453115,498.76577808358,6.45225120867597,6.73027938437412,0.998871284391812
61.45,31.5,40,35,20,0.475,29.18875,93.4170748546868,3.20044794157635,490.894405518096,6.36122134816257,6.62725003555823,0.838533943534545
63,31.5,40,35,12,0.515,32.445,110.695111346513,3.41177720285137,462.620200326695,6.70629190705981,7.1310633094045,0.896223842839734
47.5,32,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,32,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,32,40,35,10,0.52,26.312,127.944942669611,4.86260803700256,500,4.41266605902794,8.16492750779553,0.842109667246193
52.15,32,40,35,15,0.535,27.90025,120.479131694811,4.3182097542069,500,5.03127624912751,8.06589565676848,0.893566502074511
53.7,32,40,35,16,0.535,28.7295,114.521235629612,3.98618965278239,500,5.46078364427829,7.85638297410061,0.951644956493389
55.25,32,40,35,17,0.54,29.835,110.314652106135,3.69749127220159,500,5.95439776789989,7.69655211987306,0.85734759549216
56.8,32,40,35,17,0.545,30.956,107.528981510405,3.47360710396709,500,6.44995852316768,7.5422610742319,0.847275480413395
58.35,32,40,35,18,0.52,30.342,99.7754217576007,3.28836008692903,500,6.51948373487863,7.10226837024434,0.998800781383664
59.9,32,40,35,21,0.49,29.351,93.0261339216607,3.16943660937143,498.702404753394,6.4285245794392,6.70525416576085,0.999047773596851
61.45,32,40,35,20,0.475,29.18875,93.0631648064803,3.18832306304588,490.078158468909,6.32271386290658,6.61037049642037,0.891615639426153
63,32,40,35,12,0.515,32.445,110.723093245868,3.4126396438856,460.77833401421,6.62203855904978,7.1300460317159,0.900724244010851
47.5,32.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,32.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,32.5,40,35,12,0.525,26.565,126.593572458052,4.76542715821764,500,4.47667028121951,8.14881324093016,0.860448249503727
52.15,32.5,40,35,16,0.535,27.90025,119.599820017166,4.28669348902485,500,5.02551839369719,8.02104179541835,0.915909796327297
53.7,32.5,40,35,16,0.535,28.7295,113.800795450724,3.9611129831958,500,5.45078148545779,7.81637700293253,0.954167079269674
55.25,32.5,40,35,17,0.54,29.835,109.737942367096,3.67816129938313,500,5.93952283882225,7.66234339371839,0.864126498595446
56.8,32.5,40,35,18,0.545,30.956,107.043510779991,3.45792449864294,500,6.42978591955027,7.51146294617948,0.856381008161756
58.35,32.5,40,35,19,0.52,30.342,99.5362739290037,3.28047834450609,500,6.49297910859508,7.08150926454244,0.998886976921077
59.9,32.5,40,35,21,0.49,29.351,92.6702719175424,3.15731225230971,498.66810838667,6.40418760977346,6.68128572496041,0.999187056670743
61.45,32.5,40,35,21,0.47,28.8815,91.6764152130688,3.17422624216432,491.763126139222,6.25220425390291,6.53581550898201,0.835492462720475
63,32.5,40,35,12,0.515,32.445,110.745460147488,3.41332902288452,459.387053548411,6.55013599729685,7.12728841670804,0.904273683442782
47.5,33,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,33,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,33,40,35,13,0.53,26.818,125.414505215924,4.67650478096516,500,4.53732452621711,8.13686846850913,0.843193982763906
52.15,33,40,35,16,0.535,27.90025,118.7527006399,4.25633105939552,500,5.01951100741652,7.97747041335614,0.92820515038122
53.7,33,40,35,17,0.535,28.7295,113.106763313195,3.93695550960495,500,5.44060332484806,7.77757081834595,0.956290054339045
55.25,33,40,35,18,0.54,29.835,109.182039343094,3.65952871939314,500,5.92458905207014,7.62920717961252,0.87090315632224
56.8,33,40,35,18,0.545,30.956,106.595447254024,3.44345029248043,500,6.40845049107693,7.48238699137606,0.86571451686034
58.35,33,40,35,20,0.515,30.05025,98.2676356808158,3.2701104210719,500,6.41084007359617,7.0076111511469,0.999218399728575
59.9,33,40,35,22,0.49,29.351,92.3561993471585,3.14661167752916,498.652189552893,6.37906014039558,6.65878614951216,0.99929765265091
61.45,33,40,35,21,0.47,28.8815,91.3465630846314,3.16280536276272,491.310010205796,6.22065320112767,6.51660795838811,0.886411268974771
63,33,40,35,12,0.515,32.445,110.7675331696,3.4140093441085,458.36194377512,6.48849649055876,7.12318828957193,0.90718318091575
47.5,33.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.05,33.5,40,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.6,33.5,40,35,14,0.53,26.818,124.425064589045,4.63961013457545,500,4.5353729859538,8.0893594755094,0.906207908953892
52.15,33.5,40,35,16,0.535,27.90025,117.936158715882,4.22706458601204,500,5.01327017179668,7.93513437641255,0.935585135297077
53.7,33.5,40,35,17,0.535,28.7295,112.437865329286,3.91367289125415,500,5.43026038656567,7.73994775902564,0.958219420289997
55.25,33.5,40,35,18,0.54,29.835,108.646005323961,3.64156210236168,500,5.90960894007602,7.59704456282952,0.877846385107422
56.8,33.5,40,35,19,0.545,30.956,106.197657255417,3.43060011808428,500,6.38571080397752,7.45566063644143,0.87522495584724
58.35,33.5,40,35,21,0.515,30.05025,97.9545166400627,3.25969057295905,500,6.38696659239727,6.98476625010603,0.999280189684883
59.9,33.5,40,35,22,0.485,29.0515,91.1153982202703,3.13634057519475,499.932301178369,6.29762564683195,6.59375155501626,0.999404930340131
