Hour_Index,Representative_DateTime_Local,Month,Day,Hour_Start,TMY_EPW_Hour,TMY_SourceYear,SeaWater_Temperature_C,Salinity_CMEMS_native,Temperature_Source,Salinity_Source,Original_CMEMS_UTC,Reference_Salinity_g_kg,Absolute_Salinity_g_kg,Conservative_Temperature_C,SeaPressure_dbar,SeaWater_Density_TEOS10_kg_m3,Cf_kg_m3,Cf_Conversion_Method
7804,2025-11-22 03:00:00,11,22,3,4,2020,24.4260101318359,39.7044143676758,Copernicus,Copernicus,2025-11-22 00:00:00,39.891637697597,39.8919323351151,24.2504205085497,10.6150989269119,1027.1227820158,40.9739125200296,TEOS10_SP_to_SA_rho
7805,2025-11-22 04:00:00,11,22,4,5,2020,24.4514656066895,39.7042388916016,Copernicus,Copernicus,2025-11-22 01:00:00,39.8914613940778,39.8917560302938,24.2757806598167,10.6150989269119,1027.11485201324,40.9734150916035,TEOS10_SP_to_SA_rho
7806,2025-11-22 05:00:00,11,22,5,6,2020,24.4751815795898,39.703971862793,Copernicus,Copernicus,2025-11-22 02:00:00,39.891193106114,39.8914877403484,24.2994117945465,10.6150989269119,1027.10738099851,40.9728414971235,TEOS10_SP_to_SA_rho
7807,2025-11-22 06:00:00,11,22,6,7,2020,24.4973850250244,39.7036590576172,Copernicus,Copernicus,2025-11-22 03:00:00,39.8908788259277,39.8911734578409,24.3215382562272,10.6150989269119,1027.10033498578,40.9722376215244,TEOS10_SP_to_SA_rho
7808,2025-11-22 07:00:00,11,22,7,8,2020,24.5184078216553,39.703311920166,Copernicus,Copernicus,2025-11-22 04:00:00,39.8905300515747,39.8908246809119,24.3424901576337,10.6150989269119,1027.09362156371,40.9716115886809,TEOS10_SP_to_SA_rho
7809,2025-11-22 08:00:00,11,22,8,9,2020,24.5387573242188,39.7029342651367,Copernicus,Copernicus,2025-11-22 05:00:00,39.8901506157401,39.8904452422748,24.3627726784253,10.6150989269119,1027.08708840453,40.9709612590482,TEOS10_SP_to_SA_rho
7810,2025-11-22 09:00:00,11,22,9,10,2020,24.5601634979248,39.7025146484375,Copernicus,Copernicus,2025-11-22 06:00:00,39.8897290203683,39.8900236437891,24.3841093212966,10.6150989269119,1027.08019567223,40.9702532894326,TEOS10_SP_to_SA_rho
7811,2025-11-22 10:00:00,11,22,10,11,2020,24.5835494995117,39.7020416259766,Copernicus,Copernicus,2025-11-22 07:00:00,39.8892537674037,39.8895483873143,24.4074200172506,10.6150989269119,1027.07265040315,40.9694641855436,TEOS10_SP_to_SA_rho
7812,2025-11-22 11:00:00,11,22,11,12,2020,24.6088790893555,39.7015151977539,Copernicus,Copernicus,2025-11-22 08:00:00,39.8887248568464,39.8890194728505,24.4326687007235,10.6150989269119,1027.06446269204,40.9685943521956,TEOS10_SP_to_SA_rho
7813,2025-11-22 12:00:00,11,22,12,13,2020,24.6355133056641,39.7009735107422,Copernicus,Copernicus,2025-11-22 09:00:00,39.8881806155483,39.8884752275326,24.4592175440507,10.6150989269119,1027.05585699129,40.9676921088894,TEOS10_SP_to_SA_rho
7814,2025-11-22 13:00:00,11,22,13,14,2020,24.6625728607178,39.7004508972168,Copernicus,Copernicus,2025-11-22 10:00:00,39.8876555376761,39.8879501457823,24.4861894729787,10.6150989269119,1027.04712934612,40.9668046927268,TEOS10_SP_to_SA_rho
7815,2025-11-22 14:00:00,11,22,14,15,2020,24.6891078948975,39.6999588012695,Copernicus,Copernicus,2025-11-22 11:00:00,39.8871611212856,39.88745572574,24.5126379598024,10.6150989269119,1027.03858092199,40.9659559251527,TEOS10_SP_to_SA_rho
7816,2025-11-22 15:00:00,11,22,15,16,2020,24.7142238616943,39.6994781494141,Copernicus,Copernicus,2025-11-22 12:00:00,39.8866782029506,39.8869728038382,24.5376727003685,10.6150989269119,1027.03047347321,40.965136564139,TEOS10_SP_to_SA_rho
7817,2025-11-22 16:00:00,11,22,16,17,2020,24.7374401092529,39.698974609375,Copernicus,Copernicus,2025-11-22 13:00:00,39.8861722885045,39.8864668856554,24.5608162127611,10.6150989269119,1027.02293013284,40.9643160935522,TEOS10_SP_to_SA_rho
7818,2025-11-22 17:00:00,11,22,17,18,2020,24.7590522766113,39.6984176635742,Copernicus,Copernicus,2025-11-22 14:00:00,39.8856127164655,39.8859073094835,24.582364097777,10.6150989269119,1027.01583752318,40.963458500821,TEOS10_SP_to_SA_rho
7819,2025-11-22 18:00:00,11,22,18,19,2020,24.7798042297363,39.6978378295898,Copernicus,Copernicus,2025-11-22 15:00:00,39.8850301483154,39.8853247370306,24.603056124152,10.6150989269119,1027.00898977194,40.9625870649034,TEOS10_SP_to_SA_rho
7820,2025-11-22 19:00:00,11,22,19,20,2020,24.7998752593994,39.6972770690918,Copernicus,Copernicus,2025-11-22 16:00:00,39.8844667435913,39.8847613281452,24.62306928458,10.6150989269119,1027.00236365396,40.9617441577791,TEOS10_SP_to_SA_rho
7821,2025-11-22 20:00:00,11,22,20,21,2020,24.8184947967529,39.6967620849609,Copernicus,Copernicus,2025-11-22 17:00:00,39.8839493310896,39.8842439118219,24.6416350221084,10.6150989269119,1026.99621795732,40.9609676535284,TEOS10_SP_to_SA_rho
7822,2025-11-22 21:00:00,11,22,21,22,2020,24.834753036499,39.6963233947754,Copernicus,Copernicus,2025-11-22 18:00:00,39.8835085722918,39.8838031497687,24.6578459338675,10.6150989269119,1026.99085782421,40.960301210073,TEOS10_SP_to_SA_rho
7823,2025-11-22 22:00:00,11,22,22,23,2020,24.8488254547119,39.6959266662598,Copernicus,Copernicus,2025-11-22 19:00:00,39.8831099730312,39.883404547564,24.6718780782477,10.6150989269119,1026.98620383155,40.9597062321806,TEOS10_SP_to_SA_rho
7824,2025-11-22 23:00:00,11,22,23,24,2020,24.86057472229,39.6955642700195,Copernicus,Copernicus,2025-11-22 20:00:00,39.8827458679374,39.8830404397809,24.6835949335201,10.6150989269119,1026.98229340546,40.9591763388288,TEOS10_SP_to_SA_rho
7825,2025-11-23 00:00:00,11,23,0,1,2020,24.870002746582,39.6952362060547,Copernicus,Copernicus,2025-11-22 21:00:00,39.8824162570103,39.8827108264194,24.692998381999,10.6150989269119,1026.97912657459,40.9587115299432,TEOS10_SP_to_SA_rho
7826,2025-11-23 01:00:00,11,23,1,2,2020,24.8770084381104,39.694938659668,Copernicus,Copernicus,2025-11-22 22:00:00,39.8821173075649,39.8824118747659,24.6999878604657,10.6150989269119,1026.97673224767,40.9583090213028,TEOS10_SP_to_SA_rho
7827,2025-11-23 02:00:00,11,23,2,3,2020,24.8814563751221,39.6946716308594,Copernicus,Copernicus,2025-11-22 23:00:00,39.881849019601,39.8821435848205,24.7044284664431,10.6150989269119,1026.97515274505,40.9579704998209,TEOS10_SP_to_SA_rho
7828,2025-11-23 03:00:00,11,23,3,4,2020,24.8838005065918,39.6959190368652,Copernicus,Copernicus,2025-11-23 00:00:00,39.8831023076608,39.883396882137,24.7067162032776,10.6150989269119,1026.97537128559,40.9592663211634,TEOS10_SP_to_SA_rho
7829,2025-11-23 04:00:00,11,23,4,5,2020,24.8821697235107,39.6956825256348,Copernicus,Copernicus,2025-11-23 01:00:00,39.8828646811785,39.8831592538996,24.7051007640395,10.6150989269119,1026.97569723841,40.9590352828441,TEOS10_SP_to_SA_rho
7830,2025-11-23 05:00:00,11,23,5,6,2020,24.8785552978516,39.695426940918,Copernicus,Copernicus,2025-11-23 02:00:00,39.8826078912702,39.8829024620947,24.7015101804044,10.6150989269119,1026.97662297744,40.9588084850607,TEOS10_SP_to_SA_rho
7831,2025-11-23 06:00:00,11,23,6,7,2020,24.8738174438477,39.6951560974121,Copernicus,Copernicus,2025-11-23 03:00:00,39.8823357706212,39.8826303394358,24.6968011505787,10.6150989269119,1026.97788489431,40.9585793500156,TEOS10_SP_to_SA_rho
7832,2025-11-23 07:00:00,11,23,7,8,2020,24.8687152862549,39.6948699951172,Copernicus,Copernicus,2025-11-23 04:00:00,39.8820483192313,39.8823428859228,24.6917298234844,10.6150989269119,1026.97924786301,40.9583384999998,TEOS10_SP_to_SA_rho
7833,2025-11-23 08:00:00,11,23,8,9,2020,24.8646621704102,39.6945686340332,Copernicus,Copernicus,2025-11-23 05:00:00,39.8817455371007,39.8820401015559,24.6877040015706,10.6150989269119,1026.98027435733,40.9580684854257,TEOS10_SP_to_SA_rho
7834,2025-11-23 09:00:00,11,23,9,10,2020,24.8651695251465,39.6942596435547,Copernicus,Copernicus,2025-11-23 06:00:00,39.8814350895996,39.8817296517619,24.6882210532522,10.6150989269119,1026.97988334993,40.9577340655597,TEOS10_SP_to_SA_rho
7835,2025-11-23 10:00:00,11,23,10,11,2020,24.8720073699951,39.6939277648926,Copernicus,Copernicus,2025-11-23 07:00:00,39.8811016459874,39.8813962056868,24.6950446428687,10.6150989269119,1026.97751525773,40.9572971803254,TEOS10_SP_to_SA_rho
7836,2025-11-23 11:00:00,11,23,11,12,2020,24.883960723877,39.6935806274414,Copernicus,Copernicus,2025-11-23 08:00:00,39.8807528716343,39.8810474287578,24.706964289136,10.6150989269119,1026.97355114816,40.9567809014196,TEOS10_SP_to_SA_rho
7837,2025-11-23 12:00:00,11,23,12,13,2020,24.8985252380371,39.6932678222656,Copernicus,Copernicus,2025-11-23 09:00:00,39.8804385914481,39.8807331462503,24.7214836056149,10.6150989269119,1026.96880304696,40.9562687838401,TEOS10_SP_to_SA_rho
7838,2025-11-23 13:00:00,11,23,13,14,2020,24.9128398895264,39.693042755127,Copernicus,Copernicus,2025-11-23 10:00:00,39.8802124630214,39.8805070161534,24.7357507582102,10.6150989269119,1026.96419720458,40.9558528719557,TEOS10_SP_to_SA_rho
7839,2025-11-23 14:00:00,11,23,14,15,2020,24.9245624542236,39.6929054260254,Copernicus,Copernicus,2025-11-23 11:00:00,39.8800744863543,39.8803690384672,24.7474326747912,10.6150989269119,1026.96045980017,40.9555621247448,TEOS10_SP_to_SA_rho
7840,2025-11-23 15:00:00,11,23,15,16,2020,24.9314289093018,39.6928443908691,Copernicus,Copernicus,2025-11-23 12:00:00,39.8800131633911,39.8803077150511,24.7542745968386,10.6150989269119,1026.95828483491,40.9554124097372,TEOS10_SP_to_SA_rho
7841,2025-11-23 16:00:00,11,23,16,17,2020,24.9326267242432,39.6927871704102,Copernicus,Copernicus,2025-11-23 13:00:00,39.8799556731131,39.8802502243485,24.7554698982724,10.6150989269119,1026.95787012778,40.95533683056,TEOS10_SP_to_SA_rho
7842,2025-11-23 17:00:00,11,23,17,18,2020,24.9282989501953,39.6927108764648,Copernicus,Copernicus,2025-11-23 14:00:00,39.8798790194092,39.8801735700784,24.7511619339632,10.6150989269119,1026.95915415479,40.9553093170738,TEOS10_SP_to_SA_rho
7843,2025-11-23 18:00:00,11,23,18,19,2020,24.9211139678955,39.6926422119141,Copernicus,Copernicus,2025-11-23 15:00:00,39.8798100310756,39.8801045812353,24.7440076471388,10.6150989269119,1026.96132949434,40.9553252211186,TEOS10_SP_to_SA_rho
7844,2025-11-23 19:00:00,11,23,19,20,2020,24.9128608703613,39.6926193237305,Copernicus,Copernicus,2025-11-23 16:00:00,39.8797870349644,39.8800815849542,24.7357876962894,10.6150989269119,1026.96387011836,40.9554029251206,TEOS10_SP_to_SA_rho
7845,2025-11-23 20:00:00,11,23,20,21,2020,24.9033336639404,39.6926803588867,Copernicus,Copernicus,2025-11-23 17:00:00,39.8798483579276,39.8801429083703,24.7262954548332,10.6150989269119,1026.96686853292,40.9555854792545,TEOS10_SP_to_SA_rho
7846,2025-11-23 21:00:00,11,23,21,22,2020,24.8925037384033,39.6928291320801,Copernicus,Copernicus,2025-11-23 18:00:00,39.8799978326503,39.8802923841971,24.7155022891179,10.6150989269119,1026.97033621444,40.955877278129,TEOS10_SP_to_SA_rho
7847,2025-11-23 22:00:00,11,23,22,23,2020,24.8809871673584,39.6930274963379,Copernicus,Copernicus,2025-11-23 19:00:00,39.8801971322806,39.8804916852994,24.7040233136678,10.6150989269119,1026.97405318694,40.9562301891399,TEOS10_SP_to_SA_rho
7848,2025-11-23 23:00:00,11,23,23,24,2020,24.8689041137695,39.6932601928711,Copernicus,Copernicus,2025-11-23 20:00:00,39.8804309260777,39.8807254808233,24.6919788039724,10.6150989269119,1026.97797051972,40.9566265171498,TEOS10_SP_to_SA_rho
7849,2025-11-24 00:00:00,11,24,0,1,2020,24.856164932251,39.693531036377,Copernicus,Copernicus,2025-11-23 21:00:00,39.8807030467268,39.8809976034822,24.6792793272433,10.6150989269119,1026.9821186899,40.9570714142908,TEOS10_SP_to_SA_rho
7850,2025-11-24 01:00:00,11,24,1,2,2020,24.8426322937012,39.6938438415527,Copernicus,Copernicus,2025-11-23 22:00:00,39.881017326913,39.8813118859897,24.6657879555478,10.6150989269119,1026.9865428834,40.9575706194473,TEOS10_SP_to_SA_rho
7851,2025-11-24 02:00:00,11,24,2,3,2020,24.8278884887695,39.6941871643066,Copernicus,Copernicus,2025-11-23 23:00:00,39.8813622685808,39.8816568302052,24.6510890604052,10.6150989269119,1026.99136337435,40.9581171216804,TEOS10_SP_to_SA_rho
7852,2025-11-24 03:00:00,11,24,3,4,2020,24.8116588592529,39.6953620910645,Copernicus,Copernicus,2025-11-24 00:00:00,39.8825427356219,39.8828373059651,24.6348788274016,10.6150989269119,1026.99727127865,40.9595650840767,TEOS10_SP_to_SA_rho
7853,2025-11-24 04:00:00,11,24,4,5,2020,24.7931594848633,39.6957664489746,Copernicus,Copernicus,2025-11-24 01:00:00,39.8829490002529,39.8832435735968,24.6164369478587,10.6150989269119,1027.00329507314,40.9602225682886,TEOS10_SP_to_SA_rho
7854,2025-11-24 05:00:00,11,24,5,6,2020,24.77370262146,39.6961708068848,Copernicus,Copernicus,2025-11-24 02:00:00,39.8833552648839,39.8836498412284,24.5970414227651,10.6150989269119,1027.00961200311,40.9608917487078,TEOS10_SP_to_SA_rho
7855,2025-11-24 06:00:00,11,24,6,7,2020,24.7537899017334,39.6965866088867,Copernicus,Copernicus,2025-11-24 03:00:00,39.8837730275705,39.8840676070006,24.5771914864108,10.6150989269119,1027.01607545667,40.9615785869904,TEOS10_SP_to_SA_rho
7856,2025-11-24 07:00:00,11,24,7,8,2020,24.7340641021729,39.6970138549805,Copernicus,Copernicus,2025-11-24 04:00:00,39.8842022883126,39.8844968709133,24.5575273849617,10.6150989269119,1027.0224868996,40.9622751651045,TEOS10_SP_to_SA_rho
7857,2025-11-24 08:00:00,11,24,8,9,2020,24.7152805328369,39.6974563598633,Copernicus,Copernicus,2025-11-24 05:00:00,39.8846468797956,39.88494146568,24.5388013007539,10.6150989269119,1027.02861636399,40.9629762472561,TEOS10_SP_to_SA_rho
7858,2025-11-24 09:00:00,11,24,9,10,2020,24.699312210083,39.6979141235352,Copernicus,Copernicus,2025-11-24 06:00:00,39.8851068020194,39.8854013913007,24.5228788381724,10.6150989269119,1027.03388684222,40.9636588191695,TEOS10_SP_to_SA_rho
7859,2025-11-24 10:00:00,11,24,10,11,2020,24.6872425079346,39.698371887207,Copernicus,Copernicus,2025-11-24 07:00:00,39.8855667242432,39.8858613169214,24.5108396351147,10.6150989269119,1027.03795391678,40.9642933971396,TEOS10_SP_to_SA_rho
7860,2025-11-24 11:00:00,11,24,11,12,2020,24.6789512634277,39.6988220214844,Copernicus,Copernicus,2025-11-24 08:00:00,39.8860189810965,39.8863135771152,24.5025642618767,10.6150989269119,1027.04084990597,40.9648733958565,TEOS10_SP_to_SA_rho
7861,2025-11-24 12:00:00,11,24,12,13,2020,24.6738147735596,39.6992568969727,Copernicus,Copernicus,2025-11-24 09:00:00,39.8864559072091,39.8867505064549,24.4974317494462,10.6150989269119,1027.04276190215,40.9653984034513,TEOS10_SP_to_SA_rho
7862,2025-11-24 13:00:00,11,24,13,14,2020,24.6709461212158,39.6996726989746,Copernicus,Copernicus,2025-11-24 10:00:00,39.8868736698957,39.887168272227,24.4945588223041,10.6150989269119,1027.04396061882,40.9658752801773,TEOS10_SP_to_SA_rho
7863,2025-11-24 14:00:00,11,24,14,15,2020,24.6691913604736,39.7000503540039,Copernicus,Copernicus,2025-11-24 11:00:00,39.8872531057303,39.8875477108641,24.4927968139308,10.6150989269119,1027.04478724294,40.9662979523472,TEOS10_SP_to_SA_rho
7864,2025-11-24 15:00:00,11,24,15,16,2020,24.6674518585205,39.700382232666,Copernicus,Copernicus,2025-11-24 12:00:00,39.8875865493426,39.8878811569392,24.4910517264956,10.6150989269119,1027.04557447281,40.9666718173317,TEOS10_SP_to_SA_rho
7865,2025-11-24 16:00:00,11,24,16,17,2020,24.6637306213379,39.7007064819336,Copernicus,Copernicus,2025-11-24 13:00:00,39.8879123275844,39.8882069375872,24.4873330425145,10.6150989269119,1027.04696632745,40.9670619274904,TEOS10_SP_to_SA_rho
7866,2025-11-24 17:00:00,11,24,17,18,2020,24.6577453613281,39.7010269165039,Copernicus,Copernicus,2025-11-24 14:00:00,39.888234273141,39.8885288855217,24.4813594554415,10.6150989269119,1027.04905246676,40.9674757961682,TEOS10_SP_to_SA_rho
7867,2025-11-24 18:00:00,11,24,18,19,2020,24.6506824493408,39.701343536377,Copernicus,Copernicus,2025-11-24 15:00:00,39.8885523860125,39.8888470007427,24.474312642016,10.6150989269119,1027.051467282,40.9678988403,TEOS10_SP_to_SA_rho
7868,2025-11-24 19:00:00,11,24,19,20,2020,24.6436042785645,39.7016525268555,Copernicus,Copernicus,2025-11-24 16:00:00,39.8888628335135,39.8891574505367,24.4672509302187,10.6150989269119,1027.0538806406,40.9683139550574,TEOS10_SP_to_SA_rho
7869,2025-11-24 20:00:00,11,24,20,21,2020,24.6364231109619,39.7019729614258,Copernicus,Copernicus,2025-11-24 17:00:00,39.8891847790702,39.8894793984712,24.4600862138001,10.6150989269119,1027.05633399406,40.9687424759254,TEOS10_SP_to_SA_rho
7870,2025-11-24 21:00:00,11,24,21,22,2020,24.6288356781006,39.7023544311523,Copernicus,Copernicus,2025-11-24 18:00:00,39.88956804759,39.8898626698218,24.4525145671501,10.6150989269119,1027.05895822195,40.9692407972839,TEOS10_SP_to_SA_rho
7871,2025-11-24 22:00:00,11,24,22,23,2020,24.6203632354736,39.7027969360352,Copernicus,Copernicus,2025-11-24 19:00:00,39.890012639073,39.8903072645885,24.4440591504757,10.6150989269119,1027.06190056137,40.9698147931453,TEOS10_SP_to_SA_rho
7872,2025-11-24 23:00:00,11,24,23,24,2020,24.6106395721436,39.7032852172852,Copernicus,Copernicus,2025-11-24 20:00:00,39.8905032227783,39.8907978519173,24.4343557871383,10.6150989269119,1027.06526193806,40.9704527446976,TEOS10_SP_to_SA_rho
7873,2025-11-25 00:00:00,11,25,0,1,2020,24.5996990203857,39.7038154602051,Copernicus,Copernicus,2025-11-24 21:00:00,39.8910359660209,39.8913305990947,24.4234388256644,10.6150989269119,1027.06902862902,40.9711501691313,TEOS10_SP_to_SA_rho
7874,2025-11-25 01:00:00,11,25,1,2,2020,24.5873279571533,39.7043914794922,Copernicus,Copernicus,2025-11-24 22:00:00,39.8916147014858,39.8919093388341,24.411095360202,10.6150989269119,1027.07326889893,40.971913727256,TEOS10_SP_to_SA_rho
7875,2025-11-25 02:00:00,11,25,2,3,2020,24.5732383728027,39.7049865722656,Copernicus,Copernicus,2025-11-24 23:00:00,39.8922126003767,39.8925072421411,24.3970395418512,10.6150989269119,1027.07805063319,40.9727185731287,TEOS10_SP_to_SA_rho
7876,2025-11-25 03:00:00,11,25,3,4,2020,24.5589866638184,39.7079772949219,Copernicus,Copernicus,2025-11-25 00:00:00,39.895217425572,39.8955120895298,24.3827325685037,10.6150989269119,1027.08469551957,40.976069887072,TEOS10_SP_to_SA_rho
7877,2025-11-25 04:00:00,11,25,4,5,2020,24.5429210662842,39.7083473205566,Copernicus,Copernicus,2025-11-25 01:00:00,39.8955891960362,39.8958838627399,24.3667171921008,10.6150989269119,1027.08991063599,40.9766597913255,TEOS10_SP_to_SA_rho
7878,2025-11-25 05:00:00,11,25,5,6,2020,24.5269031524658,39.7084541320801,Copernicus,Copernicus,2025-11-25 02:00:00,39.8956965112218,39.8959911787181,24.3507592133927,10.6150989269119,1027.09490974247,40.9769694587919,TEOS10_SP_to_SA_rho
7879,2025-11-25 06:00:00,11,25,6,7,2020,24.5112342834473,39.7083282470703,Copernicus,Copernicus,2025-11-25 03:00:00,39.8955700326102,39.8958646991724,24.3351576326477,10.6150989269119,1027.09962348498,40.9770276111275,TEOS10_SP_to_SA_rho
7880,2025-11-25 07:00:00,11,25,7,8,2020,24.4962272644043,39.7079696655273,Copernicus,Copernicus,2025-11-25 04:00:00,39.8952097602016,39.8955044241028,24.320223989106,10.6150989269119,1027.10395602346,40.9768304215476,TEOS10_SP_to_SA_rho
7881,2025-11-25 08:00:00,11,25,8,9,2020,24.4825534820557,39.707389831543,Copernicus,Copernicus,2025-11-25 05:00:00,39.8946271920515,39.8949218516499,24.3066265407532,10.6150989269119,1027.10771037123,40.9763818384873,TEOS10_SP_to_SA_rho
7882,2025-11-25 09:00:00,11,25,9,10,2020,24.4715423583984,39.706657409668,Copernicus,Copernicus,2025-11-25 06:00:00,39.8938913164934,39.8941859706567,24.2956868110562,10.6150989269119,1027.11053142893,40.9757385532458,TEOS10_SP_to_SA_rho
7883,2025-11-25 10:00:00,11,25,10,11,2020,24.4628257751465,39.7061004638672,Copernicus,Copernicus,2025-11-25 07:00:00,39.8933317444545,39.8936263944848,24.287025891232,10.6150989269119,1027.11278126468,40.9752535607733,TEOS10_SP_to_SA_rho
7884,2025-11-25 11:00:00,11,25,11,12,2020,24.4561977386475,39.7057914733887,Copernicus,Copernicus,2025-11-25 08:00:00,39.8930212969535,39.8933159446908,24.2804359065096,10.6150989269119,1027.11457838994,40.975006387108,TEOS10_SP_to_SA_rho
7885,2025-11-25 12:00:00,11,25,12,13,2020,24.4512729644775,39.705638885498,Copernicus,Copernicus,2025-11-25 09:00:00,39.8928679895456,39.8931626361506,24.2755365330214,10.6150989269119,1027.11597181339,40.9749045097395,TEOS10_SP_to_SA_rho
7886,2025-11-25 13:00:00,11,25,13,14,2020,24.446928024292,39.7057189941406,Copernicus,Copernicus,2025-11-25 10:00:00,39.8929484759347,39.8932431231342,24.2712059908528,10.6150989269119,1027.11736372474,40.9750427070637,TEOS10_SP_to_SA_rho
7887,2025-11-25 14:00:00,11,25,14,15,2020,24.4423370361328,39.7060279846191,Copernicus,Copernicus,2025-11-25 11:00:00,39.8932589234358,39.8935535729282,24.266621848919,10.6150989269119,1027.11900429097,40.9754270234547,TEOS10_SP_to_SA_rho
7888,2025-11-25 15:00:00,11,25,15,16,2020,24.4366798400879,39.7065124511719,Copernicus,Copernicus,2025-11-25 12:00:00,39.8937456744559,39.8940403275435,24.260969228997,10.6150989269119,1027.12110423188,40.9760107534978,TEOS10_SP_to_SA_rho
7889,2025-11-25 16:00:00,11,25,16,17,2020,24.4302845001221,39.7069625854492,Copernicus,Copernicus,2025-11-25 13:00:00,39.8941979313093,39.8944925877372,24.2545827148193,10.6150989269119,1027.12340397123,40.9765670264218,TEOS10_SP_to_SA_rho
7890,2025-11-25 17:00:00,11,25,17,18,2020,24.4223461151123,39.707332611084,Copernicus,Copernicus,2025-11-25 14:00:00,39.8945697017735,39.8948643609473,24.2466623411667,10.6150989269119,1027.12611516104,40.9770570459366,TEOS10_SP_to_SA_rho
7891,2025-11-25 18:00:00,11,25,18,19,2020,24.4130172729492,39.7076568603516,Copernicus,Copernicus,2025-11-25 15:00:00,39.8948954800154,39.8951901415953,24.237358809864,10.6150989269119,1027.12921682625,40.977515405271,TEOS10_SP_to_SA_rho
7892,2025-11-25 19:00:00,11,25,19,20,2020,24.403715133667,39.7079391479492,Copernicus,Copernicus,2025-11-25 16:00:00,39.89517909872,39.8954737623948,24.2280834594721,10.6150989269119,1027.13227786299,40.9779288419917,TEOS10_SP_to_SA_rho
7893,2025-11-25 20:00:00,11,25,20,21,2020,24.3944988250732,39.7081909179688,Copernicus,Copernicus,2025-11-25 17:00:00,39.8954320559431,39.8957267214862,24.2188947525525,10.6150989269119,1027.13528885625,40.9783087902035,TEOS10_SP_to_SA_rho
7894,2025-11-25 21:00:00,11,25,21,22,2020,24.3854675292969,39.7084159851074,Copernicus,Copernicus,2025-11-25 18:00:00,39.8956581843698,39.895952851583,24.2098913294194,10.6150989269119,1027.1382223741,40.9786580918959,TEOS10_SP_to_SA_rho
7895,2025-11-25 22:00:00,11,25,22,23,2020,24.3763961791992,39.7086143493652,Copernicus,Copernicus,2025-11-25 19:00:00,39.8958574840001,39.8961521526854,24.20084902523,10.6150989269119,1027.14114728599,40.9789794944057,TEOS10_SP_to_SA_rho
7896,2025-11-25 23:00:00,11,25,23,24,2020,24.3669033050537,39.7088165283203,Copernicus,Copernicus,2025-11-25 20:00:00,39.8960606163156,39.8963552865012,24.1913867666769,10.6150989269119,1027.14420334631,40.9793100671745,TEOS10_SP_to_SA_rho
7897,2025-11-26 00:00:00,11,26,0,1,2020,24.3567600250244,39.7090263366699,Copernicus,Copernicus,2025-11-25 21:00:00,39.8962714140015,39.896566085744,24.1812764526404,10.6150989269119,1027.14746331865,40.9796566500967,TEOS10_SP_to_SA_rho
7898,2025-11-26 01:00:00,11,26,1,2,2020,24.3455963134766,39.7092552185059,Copernicus,Copernicus,2025-11-25 22:00:00,39.8965013751134,39.8967960485544,24.1701491243178,10.6150989269119,1027.15104880243,40.9800359051294,TEOS10_SP_to_SA_rho
7899,2025-11-26 02:00:00,11,26,2,3,2020,24.3328456878662,39.7095146179199,Copernicus,Copernicus,2025-11-25 23:00:00,39.8967619977068,39.8970566730728,24.1574401609939,10.6150989269119,1027.15514126907,40.9804668832502,TEOS10_SP_to_SA_rho
7900,2025-11-26 03:00:00,11,26,3,4,2020,24.3187580108643,39.7105903625488,Copernicus,Copernicus,2025-11-26 00:00:00,39.8978428149327,39.8981374982815,24.1433692254839,10.6150989269119,1027.16025950691,40.9817812665773,TEOS10_SP_to_SA_rho
7901,2025-11-26 04:00:00,11,26,4,5,2020,24.3032112121582,39.7108459472656,Copernicus,Copernicus,2025-11-26 01:00:00,39.898099604841,39.8983942900864,24.1278755876231,10.6150989269119,1027.16520010356,40.9822421547873,TEOS10_SP_to_SA_rho
7902,2025-11-26 05:00:00,11,26,5,6,2020,24.2870769500732,39.7110633850098,Copernicus,Copernicus,2025-11-26 02:00:00,39.8983180678973,39.8986127547563,24.1117983215532,10.6150989269119,1027.17028920581,40.9826696022135,TEOS10_SP_to_SA_rho
7903,2025-11-26 06:00:00,11,26,6,7,2020,24.2711925506592,39.7112236022949,Copernicus,Copernicus,2025-11-26 03:00:00,39.8984790406756,39.8987737287235,24.0959720833642,10.6150989269119,1027.17525673431,40.9830331481859,TEOS10_SP_to_SA_rho
7904,2025-11-26 07:00:00,11,26,7,8,2020,24.256067276001,39.7113304138184,Copernicus,Copernicus,2025-11-26 04:00:00,39.8985863558611,39.8988810447017,24.0809039309324,10.6150989269119,1027.17995039056,40.9833306521356,TEOS10_SP_to_SA_rho
7905,2025-11-26 08:00:00,11,26,8,9,2020,24.2430534362793,39.7113723754883,Copernicus,Copernicus,2025-11-26 05:00:00,39.8986285153983,39.8989232045503,24.0679411236775,10.6150989269119,1027.18394957276,40.9835335209501,TEOS10_SP_to_SA_rho
7906,2025-11-26 09:00:00,11,26,9,10,2020,24.2355766296387,39.7113609313965,Copernicus,Copernicus,2025-11-26 06:00:00,39.8986170173427,39.8989117064098,24.0604949673808,10.6150989269119,1027.18621967629,40.9836122849049,TEOS10_SP_to_SA_rho
7907,2025-11-26 10:00:00,11,26,10,11,2020,24.2349987030029,39.711296081543,Copernicus,Copernicus,2025-11-26 07:00:00,39.8985518616943,39.8988465502802,24.0599217811525,10.6150989269119,1027.18634664377,40.9835504232826,TEOS10_SP_to_SA_rho
